pos	5pC>T
1	0.0268601303227762
2	0.03865507111486
3	0.0237863605409086
4	0.0263316477585349
5	0.0241686853116054
6	0.0350483425414365
7	0.0339569380638734
8	0.0306995733989374
9	0.0317159264527686
10	0.0315337625887403
11	0.02769292403225
12	0.0279120935349349
13	0.0308141676753855
14	0.0283665754138965
15	0.0291946134248427
16	0.0289717406791736
17	0.0335879460081616
18	0.0320803890486042
19	0.0288192199956906
20	0.0321207221773107
21	0.030376802185615
22	0.0311808167293484
23	0.0332028613848023
24	0.0309199989141352
25	0.0304623801556317
