"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0498703883372413,0.0055661376268108,1.07763734518677e-05,0.156565535985968,0.511321845941752,-15033.5795996674
"Std.",0.000128515189414523,0.000134370181781489,1.07363823766406e-05,0.00918847319820528,0.00165956618771739,1.73750651382305
"Acceptance ratio",0.27594,0.11606,0.12414,0.27554,0.29004,0.71098
"0%",0.0494040893589608,0.00502353974511789,7.59738735355546e-09,0.123811248083487,0.503559391988035,-15047.6768819438
"2.5%",0.0496182675928437,0.00530717406747669,2.51691252716359e-07,0.139301914535303,0.508129462062761,-15037.8121498247
"5%",0.0496592069112791,0.0053441031635577,5.7821569258676e-07,0.1416929499732,0.508606729551593,-15036.8890116496
"7.5%",0.0496840808611721,0.00537673593117555,8.62410019066339e-07,0.143579240687473,0.508963787402943,-15036.3168812445
"10%",0.0497048491891931,0.00539382151734348,1.09923626042666e-06,0.144945033061413,0.509229092910318,-15035.899886021
"12.5%",0.0497198268732195,0.00540888931290529,1.46015166113569e-06,0.146050222497656,0.509439811061756,-15035.5890045197
"15%",0.0497361969420719,0.00542271974727071,1.74465831773416e-06,0.147104165266793,0.509608116636858,-15035.3025006879
"17.5%",0.0497495566533607,0.00543822532916163,2.02061531837236e-06,0.147983620123424,0.509776363574387,-15035.0599741355
"20%",0.0497613568605685,0.0054517638820058,2.42279932482453e-06,0.148903676283399,0.509918257016457,-15034.8488688415
"22.5%",0.0497718484306642,0.00546268350583858,2.75515938011418e-06,0.149658406642355,0.510081626092575,-15034.6636486712
"25%",0.0497833079529832,0.0054739697789362,3.1242348124444e-06,0.150311049023242,0.510205827144908,-15034.4944870332
"27.5%",0.0497935432445511,0.00548434460275901,3.4312154167635e-06,0.151024827044282,0.510320946002956,-15034.3406589413
"30%",0.0498035254073126,0.00549342204590508,3.77234074944577e-06,0.151668137350729,0.510440798191357,-15034.195082025
"32.5%",0.0498126199081377,0.00550271043169802,4.14457486348204e-06,0.152238530610402,0.510556896144913,-15034.0503979308
"35%",0.049821684083037,0.00551236744128434,4.60723971725597e-06,0.152779413640942,0.510667669177487,-15033.9205692456
"37.5%",0.0498295247790898,0.00552142110976661,4.99158139060533e-06,0.153323569948706,0.510787984648895,-15033.8003015648
"40%",0.049838043271322,0.00553035051163608,5.44258650766807e-06,0.153961869053575,0.510893912068664,-15033.6806780652
"42.5%",0.0498475943514638,0.0055405309930366,5.92815191759878e-06,0.154588645769428,0.510992642598899,-15033.5637584582
"45%",0.0498562749181151,0.00554890656172886,6.46030758613793e-06,0.155187220896619,0.511092664806963,-15033.4510333494
"47.5%",0.0498651618597532,0.00555767685447593,6.93331860946882e-06,0.155745370505206,0.511190139648876,-15033.3514841106
"50%",0.0498726512467316,0.00556632106058145,7.54256398676543e-06,0.156276468442207,0.511305798295695,-15033.2430086815
"52.5%",0.0498804758602391,0.00557494668388825,8.14288870147185e-06,0.156854884822355,0.511413025333648,-15033.1472153875
"55%",0.0498886687492803,0.00558349734179638,8.61921696719951e-06,0.157403016171284,0.511521102351548,-15033.0508647635
"57.5%",0.0498971744733803,0.00559409962144245,9.23402148420595e-06,0.157999769780378,0.511634306874902,-15032.9566831965
"60%",0.0499050505584768,0.00560229037877404,9.79991139896304e-06,0.158582908682021,0.511743012280039,-15032.8634903674
"62.5%",0.0499134948676795,0.0056110198201827,1.05383382927043e-05,0.15917793767501,0.511849721010447,-15032.7677000524
"65%",0.0499222408548161,0.00561835209454464,1.12604585384267e-05,0.15985137124413,0.511954375563888,-15032.6732989782
"67.5%",0.0499297343004614,0.00562873227329811,1.20582572214911e-05,0.160466237590289,0.512056121381922,-15032.5789112067
"70%",0.0499388492590403,0.0056375281070295,1.30792900398634e-05,0.161122462489409,0.512177577020748,-15032.4907480846
"72.5%",0.0499479751375617,0.00564668633683174,1.38172233638832e-05,0.16188698227027,0.512287450487232,-15032.4014564877
"75%",0.04995649698043,0.00565610593727362,1.48923680722029e-05,0.162684195988725,0.512410465117831,-15032.3063115572
"77.5%",0.0499664345626527,0.0056668918745191,1.62633196736935e-05,0.163523636520052,0.512545724063098,-15032.2133806466
"80%",0.0499765919437555,0.0056779712877664,1.74778169329067e-05,0.164340535843844,0.512707955775467,-15032.1165163758
"82.5%",0.0499884483152063,0.00569184871635264,1.89924809205717e-05,0.165224274524409,0.512874994488235,-15032.0138198008
"85%",0.0500016001840319,0.00570871600646324,2.07491489385135e-05,0.166096502086423,0.513053288574932,-15031.9146150553
"87.5%",0.0500157662840917,0.00572384406487671,2.27106512066289e-05,0.167128338913519,0.513237329158482,-15031.8060971895
"90%",0.0500327478228526,0.0057430319128489,2.50852268753018e-05,0.168554755988788,0.513465261455998,-15031.6866302398
"92.5%",0.0500512814872013,0.00575914815337525,2.80295890096861e-05,0.170124151805759,0.51372892826964,-15031.5595785633
"95%",0.0500772275410016,0.00578603692667702,3.1950616597674e-05,0.17220793543979,0.514072733782944,-15031.4093340197
"97.5%",0.0501205757814594,0.00582669775864564,3.94577250092047e-05,0.175383021147884,0.514600740590124,-15031.2026117793
"100%",0.0504816567243419,0.00610412204728805,0.000110792798019619,0.194456513231097,0.518139478242943,-15030.6351714643
