"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0513728387752764,0.00195856335765298,3.63394047513778e-05,0.155275555684127,0.470043555933673,-4666.81245293923
"Std.",0.000258647962011992,0.000235527410067116,3.78132178100098e-05,0.0288298785275518,0.00298761197128618,1.76439783569432
"Acceptance ratio",0.27752,0.21346,0.19512,0.2458,0.27578,0.74836
"0%",0.0502765773254798,0.00101671232491467,1.17511270287855e-08,0.0629791414664353,0.458853937987302,-4680.13840507636
"2.5%",0.0508691936400615,0.00150858262602749,9.37531801735726e-07,0.104668354503357,0.464191233430116,-4671.14369906747
"5%",0.0509500277253137,0.00157652726949691,1.73139832644715e-06,0.112194680088031,0.465064574330538,-4670.15399909898
"7.5%",0.0509973170235813,0.00162220018254481,2.62361014950125e-06,0.116767268297203,0.465708101604243,-4669.56595747801
"10%",0.0510366678744981,0.00165925145591716,3.62677934778497e-06,0.119961052991767,0.466152017996817,-4669.17794410921
"12.5%",0.0510738239236783,0.00168743366645566,4.588485719035e-06,0.123251096734238,0.466557453801471,-4668.84646000987
"15%",0.051100720423886,0.00171593808359183,5.59886328617557e-06,0.126142758077846,0.466919974125954,-4668.58149324242
"17.5%",0.0511267664166309,0.00173878480202603,6.57851079178723e-06,0.128324626324641,0.467210681716126,-4668.34109458835
"20%",0.051152137102268,0.00175955627529193,7.78369770481911e-06,0.130517567942,0.467495252369989,-4668.11799333237
"22.5%",0.0511749577006946,0.0017787622852531,8.90057669032982e-06,0.132828061124253,0.467753819989681,-4667.93220164875
"25%",0.0511965921168762,0.00179784269390178,1.03557962485991e-05,0.134752959082715,0.468027737787579,-4667.75277833868
"27.5%",0.0512169233278873,0.00181604303649361,1.15644759429751e-05,0.13692124242621,0.468261751168978,-4667.57837884189
"30%",0.0512356236328416,0.0018336231165819,1.28176167888956e-05,0.13866642726077,0.468481328576725,-4667.42861227602
"32.5%",0.0512543204386081,0.0018486502449513,1.41665969930157e-05,0.140506759241312,0.468679696353711,-4667.27869639452
"35%",0.0512738081048199,0.00186448457118224,1.51960627296347e-05,0.142476689905988,0.468892239217725,-4667.14510033005
"37.5%",0.0512916336492559,0.00188140457885576,1.67718884278087e-05,0.144291970333077,0.469135465692367,-4667.01668623404
"40%",0.0513065831370763,0.00189760896637505,1.81375684444585e-05,0.146291291737305,0.469334172087017,-4666.89599821246
"42.5%",0.0513234760314635,0.0019117897243562,1.95366567290411e-05,0.148161029129901,0.46952988843008,-4666.78692897305
"45%",0.0513403198622712,0.00192564238006886,2.12492299480142e-05,0.149556942162903,0.469736349294414,-4666.67647512838
"47.5%",0.0513562108686331,0.00194046140812181,2.30585694556714e-05,0.151466974575262,0.469926209954491,-4666.56992642275
"50%",0.0513737253374048,0.00195288885599583,2.49762999315361e-05,0.153034402242843,0.470103525680966,-4666.465768644
"52.5%",0.0513880094379851,0.00196814876458808,2.6532367507003e-05,0.154909904259116,0.470286063969119,-4666.36709486837
"55%",0.0514029578958312,0.00198245546383261,2.87138162068206e-05,0.156895519479323,0.470461014462467,-4666.26817543115
"57.5%",0.0514198278921411,0.00199886722076363,3.06181029287398e-05,0.158797457820192,0.470628415185098,-4666.17158234678
"60%",0.0514363945481142,0.00201397185530713,3.28926504136954e-05,0.160878569328015,0.470828686716474,-4666.07694180282
"62.5%",0.0514542437779541,0.00203020976395209,3.49885165634371e-05,0.162945787116257,0.471012405342124,-4665.97593935781
"65%",0.0514716345271009,0.00204666303713837,3.7575568702636e-05,0.164845876490086,0.471217481665568,-4665.88017014868
"67.5%",0.0514882444498144,0.00206343226178968,4.05593910571722e-05,0.166790110143588,0.471400566958258,-4665.78824783355
"70%",0.0515053010460397,0.00208188531523228,4.3351682804312e-05,0.168913068231444,0.471602331828436,-4665.69669733565
"72.5%",0.0515254646798034,0.00209777250014181,4.63226444812975e-05,0.170927621856484,0.471796212011927,-4665.60563249792
"75%",0.051544757395785,0.00212019793513145,4.97853511533488e-05,0.173602485339231,0.472037623952882,-4665.5111700056
"77.5%",0.0515688857070169,0.00214033839281464,5.34216331836724e-05,0.17600571402085,0.472278327378584,-4665.42050213549
"80%",0.0515925238426084,0.00216064426183281,5.77615260125331e-05,0.178772988683524,0.472563268071191,-4665.32045290312
"82.5%",0.0516165803390484,0.00218201016395247,6.21356432790628e-05,0.181648944644401,0.472826310724579,-4665.22478832156
"85%",0.0516409034256194,0.00220499821974279,6.75703276892554e-05,0.184716146827347,0.473122920015101,-4665.12474045368
"87.5%",0.0516708360035417,0.00222926158008137,7.52221266174405e-05,0.188107410217207,0.473470432757402,-4665.022619317
"90%",0.0517059311782798,0.00226020782410511,8.36126608340499e-05,0.19266100907941,0.47388598483913,-4664.91102674062
"92.5%",0.0517521918301209,0.00229795321335659,9.52244950094414e-05,0.198011745803728,0.474386828281346,-4664.77363502465
"95%",0.0518067418827152,0.00235058009136792,0.000111083717448961,0.205217248716972,0.474973469926574,-4664.62372572731
"97.5%",0.0518833844582518,0.00242381025817036,0.000138054978834251,0.218683922159262,0.475831515643734,-4664.42112830317
"100%",0.0523435059440683,0.00299460602659627,0.000511162444365222,0.36955993600126,0.481974946017714,-4663.85572373481
