pos	3pG>A
1	0.0106746905951677
2	0.0111788039249179
3	0.00843043180260452
4	0.010665798594489
5	0.00983672646643822
6	0.0130697312037398
7	0.0140799451282247
8	0.0127688655492411
9	0.0124279404057797
10	0.0144162625885863
11	0.01294754678061
12	0.0151422140372417
13	0.0144200745604905
14	0.0141503286227634
15	0.0149236962831196
16	0.0163073156953206
17	0.0141733775461866
18	0.0153903763340198
19	0.0157896696830894
20	0.0149193251307743
21	0.0172580004914655
22	0.0170494548360703
23	0.0154063972875799
24	0.016126566799144
25	0.016858673319636
