pos	5pC>T
1	0.00653999235760976
2	0.0140622450644477
3	0.00930026941587635
4	0.0136898555042455
5	0.0116735354877555
6	0.0150291933972465
7	0.0190295445219532
8	0.0131886995088501
9	0.0145777588489635
10	0.0170584442229908
11	0.0136219418259179
12	0.0144720516800125
13	0.015379382045889
14	0.0184803623458079
15	0.016652118444907
16	0.017686388671124
17	0.0160783926543911
18	0.0163336743495617
19	0.0141967502564959
20	0.0136988180425688
21	0.0146974773354356
22	0.0189878913599305
23	0.0164338072282337
24	0.0196708169705826
25	0.0197952647678425
