"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0564364500269435,0.00182773620159732,8.60725537392418e-06,0.148332834873133,0.444224626484789,-13869.9914662425
"Std.",0.000132074443915674,0.000119371254478307,8.82361263165154e-06,0.0138109197021647,0.00133768990551605,1.72096402909154
"Acceptance ratio",0.15544,0.11358,0.1843,0.24448,0.2571,0.65626
"0%",0.0559908652619358,0.00139230816557057,7.90745615366073e-10,0.0986473349702432,0.43885279881197,-13882.3727729964
"2.5%",0.0561807195514039,0.00159468800050369,1.93433216521306e-07,0.12300997179992,0.441557988434577,-13874.2083991616
"5%",0.0562172964133238,0.00163019244005118,4.22980439132071e-07,0.126720293920134,0.441997510652679,-13873.2418808205
"7.5%",0.0562461433867601,0.00165802872675437,6.18741142920766e-07,0.129056626993908,0.442295360963644,-13872.6882305313
"10%",0.0562685717840823,0.00167538827951558,8.23898910118787e-07,0.131006977439038,0.442500330510599,-13872.2926472071
"12.5%",0.0562845285361959,0.0016896789738484,1.06854746651953e-06,0.132743465290346,0.442680317050619,-13871.9626623577
"15%",0.0562964742422655,0.00170389658511091,1.31586535286968e-06,0.134023276525842,0.442856009766141,-13871.6940859014
"17.5%",0.0563108988312533,0.00171672760460305,1.57738664110529e-06,0.135356966556281,0.442986615226889,-13871.4717957192
"20%",0.0563249885057275,0.00172904706675804,1.83538863700123e-06,0.136535860575432,0.443116757130152,-13871.2527723938
"22.5%",0.0563370032452555,0.00173910307694236,2.17129182419769e-06,0.137678918574642,0.443224812367772,-13871.0639064605
"25%",0.0563493597598258,0.00174720535399831,2.41047291317852e-06,0.138808164090279,0.443325167719051,-13870.891630711
"27.5%",0.0563574311580915,0.00175479677429982,2.66804116256563e-06,0.139844298513076,0.443428442736202,-13870.733037058
"30%",0.0563657972547368,0.00176442525415815,2.96273200238339e-06,0.140786622182894,0.443527749137762,-13870.5860079071
"32.5%",0.0563767386771555,0.00177502643517765,3.30606383190688e-06,0.14159210464867,0.443622842012721,-13870.4473211163
"35%",0.0563853390767505,0.00178369277613948,3.57662815333353e-06,0.142636317671207,0.443707438945412,-13870.3277954431
"37.5%",0.0563934940723745,0.00179103322519858,3.95861271150779e-06,0.143438283583188,0.443797040253045,-13870.2086164321
"40%",0.0564026686495242,0.00179983862191064,4.30142512884972e-06,0.144378088730419,0.4438879914215,-13870.0925623513
"42.5%",0.0564124659195625,0.00180733968568203,4.65478093034103e-06,0.14529086251471,0.443976728690182,-13869.9872605668
"45%",0.0564212793779773,0.00181624119637143,5.0311422591621e-06,0.14601457063183,0.444051452480984,-13869.8787393747
"47.5%",0.0564300402662679,0.00182167845886355,5.43666819365559e-06,0.146870286482322,0.444132955239927,-13869.7704332021
"50%",0.0564370370020987,0.0018270266707955,5.8076514360944e-06,0.147690274798772,0.444223822727285,-13869.6688238664
"52.5%",0.0564447867392515,0.00183385984502121,6.26412376714713e-06,0.14851843927866,0.444310596809771,-13869.5738788127
"55%",0.0564536698098987,0.00184007444648813,6.72404850606672e-06,0.149415828798827,0.444398974025799,-13869.4745123161
"57.5%",0.0564607602297825,0.00184693805399873,7.21423233557225e-06,0.150375864522977,0.44448082592839,-13869.3798699838
"60%",0.0564690495483157,0.00185545430527836,7.72891343685543e-06,0.151243777490142,0.444569831304638,-13869.2895560444
"62.5%",0.0564774774600777,0.00186355708741553,8.25316519225286e-06,0.151962962507937,0.444663753419856,-13869.1932310956
"65%",0.0564844151425879,0.001873445957872,8.95581478272353e-06,0.152920829645309,0.444754051451053,-13869.1125185963
"67.5%",0.0564948459427102,0.00188105430010486,9.68555803258382e-06,0.154051989159096,0.444844285571649,-13869.0164520611
"70%",0.0565043930621668,0.00188989379030397,1.04095998702245e-05,0.155060947046834,0.444933445497507,-13868.9214095254
"72.5%",0.0565141668882731,0.00189838577899495,1.11394650230644e-05,0.156163742706814,0.445035993056775,-13868.827134231
"75%",0.0565224484322581,0.00190911892504926,1.20135505313848e-05,0.157252257211658,0.44513515416257,-13868.7357816764
"77.5%",0.0565335129484828,0.00191713016832586,1.2908138389365e-05,0.158604173306339,0.445234476914631,-13868.6347329961
"80%",0.0565449943543065,0.00192987512163374,1.39953169074343e-05,0.159856294459153,0.445349523626335,-13868.5371118502
"82.5%",0.0565586183627572,0.00193882541035693,1.50947869471089e-05,0.161254781433611,0.445473325902336,-13868.441432596
"85%",0.0565739034948831,0.00195083517015441,1.63632026072659e-05,0.162636245012,0.445599104769812,-13868.3353101105
"87.5%",0.056589255025414,0.0019652214482202,1.77334594757309e-05,0.164365810703973,0.445748067810255,-13868.2271750104
"90%",0.0566073933747002,0.00197963771416795,1.96262352450823e-05,0.166202633769518,0.445928494864904,-13868.1044888904
"92.5%",0.0566298510226389,0.00199964211262668,2.21645238113876e-05,0.168875875276337,0.446143823833261,-13867.9766808937
"95%",0.0566562612156656,0.00202301115386342,2.6245270768161e-05,0.171864443933106,0.446432446266776,-13867.8303404172
"97.5%",0.056699456002172,0.0020609190241957,3.27954329192936e-05,0.177283799657036,0.446857912369396,-13867.6258857521
"100%",0.0569570538158999,0.00235020511114562,8.54935871295061e-05,0.20467539012015,0.449176177161459,-13867.066947016
