pos	3pG>A
1	0.0116516521746703
2	0.012650619251307
3	0.00991369846819003
4	0.0104855211171983
5	0.0102327283583814
6	0.0146129972280793
7	0.015087103940138
8	0.0131523980810075
9	0.0140139638325798
10	0.0153002492635395
11	0.0156873396979196
12	0.0161321946259456
13	0.015497050277362
14	0.0150856686148159
15	0.0160544678979368
16	0.0162858800453076
17	0.0161004179473119
18	0.0169898421744038
19	0.0152843244508673
20	0.0161529408593939
21	0.0177077555660477
22	0.0183103791528996
23	0.0171739021990032
24	0.0167433796752142
25	0.0187851859782483
