pos	5pC>T
1	0.016853753064215
2	0.0316712804468542
3	0.0141921397379913
4	0.015590606561861
5	0.0162415722488953
6	0.0211745128229055
7	0.0219791835497897
8	0.0195745765212376
9	0.0207424457350855
10	0.0202300674335581
11	0.0173475881379661
12	0.0178705568215532
13	0.0197032384124632
14	0.0195859130550563
15	0.0199526813880126
16	0.0194408590704049
17	0.0212888835782849
18	0.0206031988827187
19	0.0196619454836986
20	0.0207807302312533
21	0.0206578886148979
22	0.0193989601247315
23	0.0213564291189801
24	0.0191768509450921
25	0.0200132573601784
