pos	3pG>A
1	0.0118264260335296
2	0.0124394863287695
3	0.0102770776665918
4	0.010783010318384
5	0.0106539378575266
6	0.0150912499592946
7	0.0150003421610894
8	0.0134217508912713
9	0.0146713981294079
10	0.0149578266816973
11	0.015948193378912
12	0.0161957762557078
13	0.0168622860577684
14	0.0159780102855116
15	0.0163335144675328
16	0.0165654684130336
17	0.0163874480274117
18	0.0177646254587321
19	0.0161394049915867
20	0.0171195246090419
21	0.018716637660825
22	0.0183945952135578
23	0.0169075297692661
24	0.0168758133268344
25	0.0184072109823436
