pos	5pC>T
1	0.0237019723818837
2	0.0371910619137534
3	0.0178317721000795
4	0.0200909494990939
5	0.0171333054743
6	0.0227295774239812
7	0.0228694833600975
8	0.0200729125488646
9	0.0203599527536986
10	0.0219914146817068
11	0.0182511964816971
12	0.0199245048060085
13	0.0201429895226693
14	0.0196120354532732
15	0.0196231116648497
16	0.0192953549517967
17	0.01858962254254
18	0.0192743684591034
19	0.0184996328628539
20	0.0187852989097185
21	0.0192058352458278
22	0.0199078240475606
23	0.0211030692936604
24	0.0257591110800517
25	0.0252606796647348
