pos	5pC>T
1	0.0268495531281033
2	0.0410830999066293
3	0.024035109956271
4	0.0250858818600754
5	0.0247525648216838
6	0.032258657451658
7	0.0329933906616445
8	0.0297019683246471
9	0.0316057341589617
10	0.0324117366833107
11	0.0277502149897466
12	0.0297228881326382
13	0.0307775377969762
14	0.0282406861340927
15	0.0301188592208492
16	0.0310592981316559
17	0.0329758256724549
18	0.0300329056183296
19	0.028445324853603
20	0.0288155152517267
21	0.0315503078291505
22	0.0312521523520904
23	0.0324743347999162
24	0.0313811188811189
25	0.0308850380680056
