"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0492093834762286,0.00333403057681661,1.41072902301001e-05,0.15218608298087,0.523010341353528,-13458.9098670115
"Std.",0.000145992358959305,0.000141373649009391,1.39203660230034e-05,0.0130095836783722,0.00194916122973378,1.78545155590913
"Acceptance ratio",0.16338,0.12548,0.1517,0.2153,0.17444,0.59618
"0%",0.0485243125983945,0.00277266808148164,6.76834102697417e-09,0.106244890297281,0.516364384201096,-13475.8745775727
"2.5%",0.0489147183023718,0.00306976859429484,3.79156354540322e-07,0.127852404469266,0.519314223381084,-13463.2538675131
"5%",0.0489630851346454,0.00310683724870101,7.22027319529184e-07,0.131515195425459,0.519856649832601,-13462.2947180478
"7.5%",0.0489953797798956,0.00313445957909174,1.1905559358608e-06,0.133855530439193,0.520212755169327,-13461.6765051203
"10%",0.0490190286645007,0.00315270610178133,1.56947370277725e-06,0.135902089230585,0.520515203712727,-13461.2923755191
"12.5%",0.0490399423134979,0.00317193384934748,2.04204024262828e-06,0.137396034315226,0.520779100247816,-13460.9654589082
"15%",0.0490581695556228,0.00318656014608615,2.36235531649867e-06,0.138702013667382,0.520968779254562,-13460.6991678393
"17.5%",0.04907509705804,0.00319988776542924,2.72674800329259e-06,0.140038145255264,0.521162264299225,-13460.4647158285
"20%",0.0490886721124359,0.00321142548864839,3.15356952856308e-06,0.141181545024657,0.521332342394476,-13460.2475860045
"22.5%",0.0491020400409558,0.00322301917319633,3.64680286045439e-06,0.142214312936974,0.521496307457418,-13460.0566113528
"25%",0.0491131981505372,0.00323610715959282,4.02380961099353e-06,0.143309198323308,0.521642369664828,-13459.8625763591
"27.5%",0.0491260240423656,0.00324474558998197,4.61245879798968e-06,0.144292719659926,0.521788607136276,-13459.6942363786
"30%",0.0491368815226968,0.00325441873584803,5.07519804396846e-06,0.145243769384152,0.521936960993074,-13459.5386140525
"32.5%",0.0491472686132127,0.0032670617217912,5.58063424106738e-06,0.146130226146319,0.522103886852018,-13459.3925390929
"35%",0.0491583537199094,0.00327831187814605,6.18226790094017e-06,0.146982382256513,0.522237496056888,-13459.2585623684
"37.5%",0.0491682570362296,0.00328884108467295,6.87342448266471e-06,0.147868795569955,0.522353987029256,-13459.1317083284
"40%",0.0491762727974684,0.00329722644433276,7.44750056568189e-06,0.148575848526261,0.52248677711375,-13459.0126911609
"42.5%",0.0491847072190209,0.00330599495831148,8.04223954021433e-06,0.14940870529358,0.522620963620347,-13458.8915558225
"45%",0.0491937402852752,0.00331445595884826,8.60265325012497e-06,0.150093278553916,0.522739465016798,-13458.7767082959
"47.5%",0.0492027458698778,0.00332391012990882,9.29225906698848e-06,0.15087051036188,0.522883247943649,-13458.6710331645
"50%",0.0492103679963642,0.00333189971039293,9.94573081180139e-06,0.1517679409339,0.523021352230337,-13458.5639698717
"52.5%",0.0492191139209536,0.00334142564471281,1.07319169884613e-05,0.152658300053635,0.523129696606616,-13458.4590236159
"55%",0.0492277857365223,0.0033512182125062,1.15223866354847e-05,0.153370797956934,0.523238931017953,-13458.3587617196
"57.5%",0.0492373273103009,0.00335993764696748,1.2201617954808e-05,0.154245506519731,0.523365935169603,-13458.2655916316
"60%",0.0492463974237604,0.00336990458581359,1.30797896850093e-05,0.155104003497551,0.523507944186777,-13458.1596043135
"62.5%",0.049255808508858,0.00337915020589545,1.38349222808913e-05,0.155915494715907,0.523638781926619,-13458.0667196739
"65%",0.0492655194904003,0.00338871223464131,1.46192744883174e-05,0.156757112132794,0.523763862234547,-13457.9788879816
"67.5%",0.0492767965718795,0.00339842572412083,1.58312439327302e-05,0.157787905455885,0.523892031885199,-13457.8843218799
"70%",0.0492866381160357,0.00340760321851956,1.69586949608898e-05,0.158619450206287,0.524032245019322,-13457.789481479
"72.5%",0.0492960469380693,0.00341951300601109,1.817433613126e-05,0.159693793938411,0.524172343864537,-13457.6978737542
"75%",0.0493068792873233,0.00343028985786686,1.9357574864504e-05,0.160724668954443,0.524295714476918,-13457.5998259684
"77.5%",0.0493178840516213,0.00344131621374833,2.07934688380732e-05,0.16178115698135,0.524448298802766,-13457.5020210872
"80%",0.0493318557694602,0.00345293949132628,2.2611991973659e-05,0.162951959638899,0.524615770896721,-13457.4000031711
"82.5%",0.049346038461082,0.00346548154190253,2.45523841397796e-05,0.164280873576411,0.52482355545213,-13457.3012937469
"85%",0.0493599745172992,0.00348037600523811,2.67798209918166e-05,0.165630978486015,0.525014644817979,-13457.1985472226
"87.5%",0.0493745999686193,0.00349695782363067,2.92559354850421e-05,0.167030600951362,0.525252652823312,-13457.0960173097
"90%",0.0493961744719062,0.00351386316896804,3.2649149163272e-05,0.168771138116135,0.525517363560518,-13456.9784246451
"92.5%",0.0494228734277322,0.00354114091309888,3.61831418767339e-05,0.171387716621973,0.525801804454461,-13456.8351307274
"95%",0.0494483664317583,0.00357638820886922,4.15548855149451e-05,0.174378335259794,0.526262557834789,-13456.6681137689
"97.5%",0.0494881989156309,0.00361282381374102,5.17943256249532e-05,0.178834487629925,0.526919814697147,-13456.4782151384
"100%",0.0496949004165436,0.0039652366715376,0.000134318862885275,0.212879519875694,0.532966619794763,-13455.9096455034
