pos	3pG>A
1	0.0114680316677249
2	0.0161556684005765
3	0.0106558785028461
4	0.0103570455164895
5	0.00973196253619257
6	0.0127414586987104
7	0.0146743474895636
8	0.010724797852785
9	0.0130410363704815
10	0.0136644564141764
11	0.0147974612433214
12	0.0167439273131838
13	0.0154099495091883
14	0.0139353672537189
15	0.0146830909820629
16	0.015815928044141
17	0.0144746598391564
18	0.0183744351355052
19	0.014105580693816
20	0.0159990902126029
21	0.0188766401578047
22	0.0177282364111702
23	0.0153260185050622
24	0.0146313043708539
25	0.0191580656384089
