"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0329578523740379,0.00713472499125336,0.0717051695635424,0.030989774857537,0.98600338538139,-70827.4148545643
"Std.",8.95323801276776e-05,0.0045756276366567,0.00449636166647187,0.00543597666743232,0.00310460236915309,1.90660220055666
"Acceptance ratio",0.17708,0.18348,0.11918,0.15548,0.23196,0.61448
"0%",0.0326625560073013,2.01962199366753e-07,0.0625644456502062,0.0210658102023337,0.973976550018023,-70837.6844091589
"2.5%",0.0327874457391079,0.00025614505231195,0.0643756748962439,0.0236680463344815,0.979770303428497,-70831.6780918323
"5%",0.0328123303896359,0.000519442736530358,0.0649449135788444,0.0240574053195164,0.980801964666859,-70830.7993422792
"7.5%",0.0328288495233474,0.000782766115319761,0.0654945159490964,0.0242921464240844,0.981504766757922,-70830.3213471816
"10%",0.0328412346412818,0.00106868353481322,0.0658128177603828,0.0245465534087649,0.982018466634553,-70829.9448987201
"12.5%",0.0328548662140761,0.00139686969130661,0.0661646872844172,0.0247778794270249,0.982482365029077,-70829.6208058589
"15%",0.0328656064449342,0.00163065973839365,0.0664733544380357,0.0249812555693157,0.982809568626686,-70829.354867353
"17.5%",0.0328738049021629,0.00188175447570607,0.0667756622040336,0.0251717153257429,0.983143606491121,-70829.1336488395
"20%",0.0328826610256379,0.00212734357919755,0.0670654470189113,0.0254020523822118,0.983418392748349,-70828.9366721843
"22.5%",0.0328904113970113,0.00233960581222422,0.0673195932236354,0.025659343645815,0.983688932923127,-70828.7569029184
"25%",0.0328978810599606,0.00257866595115915,0.0675708711252545,0.0259944879807647,0.983931795561806,-70828.5934299384
"27.5%",0.0329040444971094,0.0028288906398092,0.0678772388891262,0.0262649014301409,0.984142841707714,-70828.4422124745
"30%",0.0329100739452316,0.00315184617477027,0.0681519078597027,0.0266215496427695,0.984347436646843,-70828.2848874638
"32.5%",0.0329161732959425,0.00392176991395974,0.0685678280405935,0.0269785585787226,0.984575242609881,-70828.1349345711
"35%",0.0329226773679273,0.00443067371354591,0.0689724713850039,0.0273398272278335,0.984787568940482,-70828.0042091937
"37.5%",0.0329285035788585,0.00489952259823469,0.0695280968133634,0.0277137980489266,0.985010074872921,-70827.8680216729
"40%",0.0329340988540579,0.00521372294458084,0.0698611679133818,0.028175628437374,0.985223479497933,-70827.7330966117
"42.5%",0.0329394109074345,0.00558404085126731,0.0701874812355744,0.0286818893227812,0.985418763660538,-70827.5956839797
"45%",0.0329447388300661,0.00606671893222429,0.070606952628083,0.0291316366643011,0.985621441062634,-70827.4693173135
"47.5%",0.0329505675686048,0.00680734689612261,0.0710070864612685,0.0295266916313947,0.985816373725742,-70827.3414815287
"50%",0.0329570033122656,0.00739433334550631,0.0714238931689441,0.0302188644694712,0.986028896799979,-70827.2271175151
"52.5%",0.032962954326791,0.00793711955845494,0.0719387212900194,0.0308389002790202,0.986238140187697,-70827.1032145823
"55%",0.0329688685223042,0.0083188660098499,0.0726253728634264,0.0315026611283466,0.986436747086749,-70826.9813899337
"57.5%",0.0329746965530752,0.00877109017359812,0.0731399295159012,0.0320391900069285,0.986626756913464,-70826.8536118152
"60%",0.0329807581372899,0.00906397504900488,0.0734992610123197,0.0325369335794513,0.986830921282016,-70826.7422268203
"62.5%",0.0329862361689212,0.00946780728569158,0.0739539840789389,0.0330535599485575,0.987043168598425,-70826.6065803606
"65%",0.0329920931700291,0.00984227836150031,0.0745056808520922,0.0336240929897253,0.987234424233503,-70826.4780626125
"67.5%",0.0329977561245045,0.0103950442040009,0.0749983178999481,0.0340802940918737,0.987454826338294,-70826.3573010306
"70%",0.0330042048384686,0.0107390560786404,0.0755476914036892,0.0345524870434768,0.987647124364952,-70826.2350972153
"72.5%",0.0330100642257554,0.0110515357884109,0.0758865828120884,0.0349848965070908,0.987868103797177,-70826.1010555277
"75%",0.0330164915776952,0.0113224221506307,0.0761596006040608,0.0353992858389402,0.988078640218776,-70825.9662163188
"77.5%",0.0330255285104454,0.011548170370756,0.0763960607170203,0.035820149850953,0.988328250705128,-70825.8288128639
"80%",0.0330333606126298,0.0118276668503108,0.0766418172611284,0.0363099318266082,0.988607523791627,-70825.6953562288
"82.5%",0.0330416692465572,0.0121010790615051,0.076863395782595,0.0367319386301522,0.988886931555928,-70825.5623280486
"85%",0.0330505403357013,0.0123771496416983,0.0770740986260959,0.0373195509269117,0.989194519208684,-70825.4124070727
"87.5%",0.0330608858086358,0.0127261472092798,0.0772859401928415,0.0379179774040914,0.989561850261066,-70825.2569946903
"90%",0.0330725802266254,0.0130812412148112,0.0776186936125889,0.0386398658155207,0.990009216026542,-70825.090170472
"92.5%",0.0330876458448501,0.013542318009109,0.0778724400506843,0.0393867736155908,0.990507481084237,-70824.9156412666
"95%",0.0331093672807809,0.0140207946396968,0.078154315592893,0.0403484199057356,0.991054971091647,-70824.7052301819
"97.5%",0.0331308681839296,0.0146339660880013,0.0785460114381717,0.0415801355889191,0.991971642831881,-70824.4545313107
"100%",0.0332983532119964,0.0168034858574903,0.0796119786402144,0.0486431251104613,0.997388289164932,-70823.7840054072
