"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0365881433307928,0.00666931511813286,4.45605812508397e-05,0.152046707930016,0.532663859130055,-4528.88622529887
"Std.",0.000212075704732521,0.000246373647100912,4.51303722763822e-05,0.0158098767259376,0.00384094853421064,1.73084184704261
"Acceptance ratio",0.23396,0.19844,0.1229,0.22872,0.177,0.6558
"0%",0.0356162016364232,0.00573133340718142,1.71620075149625e-08,0.0988796893538814,0.518746895096786,-4539.89599514671
"2.5%",0.0361751676985151,0.00619735830007104,1.26929351741357e-06,0.122369351806594,0.525297272661066,-4533.18003330237
"5%",0.0362369855669787,0.00627445907736539,2.1922288592801e-06,0.126975299269818,0.526310573853318,-4532.19774361877
"7.5%",0.0362850955165281,0.00631855459353896,3.43564316240312e-06,0.130162896806639,0.527099689223064,-4531.62551601263
"10%",0.0363153526339905,0.00635472887535512,4.47114875983623e-06,0.132295368010583,0.527756344625849,-4531.19610711478
"12.5%",0.036343418271455,0.00638228322816813,5.66595337554993e-06,0.134109173205355,0.528285471993501,-4530.8617153276
"15%",0.0363676332048209,0.0064080081777324,6.93871301068717e-06,0.135759256019105,0.528724593449345,-4530.59387888192
"17.5%",0.0363891900256315,0.00643049024666216,8.18719402474483e-06,0.137265495921194,0.529096351707015,-4530.35777250052
"20%",0.0364096585588856,0.00645566091295234,9.29328871681439e-06,0.138496764041944,0.529445996791776,-4530.14679896815
"22.5%",0.0364287247957493,0.00647731835542989,1.05923155482496e-05,0.139802009178744,0.529795242292224,-4529.95799518939
"25%",0.0364468840970646,0.00649932143194595,1.22342577929372e-05,0.141136269650018,0.53007579293152,-4529.79226011308
"27.5%",0.0364603494101256,0.00651770977896497,1.36382654908637e-05,0.142210300119359,0.530386404273543,-4529.62790540495
"30%",0.0364754304120366,0.00653694064272547,1.56247768361456e-05,0.143235355150296,0.5306094131951,-4529.47374445829
"32.5%",0.0364929355409989,0.00655632622527151,1.73067355909728e-05,0.14438651625245,0.530830678649429,-4529.3420707194
"35%",0.0365088371585086,0.00657217665306296,1.87701488286414e-05,0.145418763623772,0.531109487962409,-4529.21579425447
"37.5%",0.0365234622542821,0.00658903441830004,2.06017598978636e-05,0.146445953195867,0.531400902568833,-4529.09482593095
"40%",0.0365373384893514,0.00660489490783284,2.20875661914003e-05,0.147484083961944,0.531672990127913,-4528.97419566235
"42.5%",0.0365503797017565,0.00662250324320915,2.36723576752122e-05,0.14852077642203,0.531908185498741,-4528.86384067822
"45%",0.0365628564460171,0.00663815179505023,2.56530503523892e-05,0.149530134351721,0.53216880134302,-4528.75568268817
"47.5%",0.0365752603148318,0.00665437154629625,2.81347995566524e-05,0.150518336614047,0.532397229440272,-4528.65647001796
"50%",0.0365897894258043,0.00666932549467292,3.10060195321003e-05,0.151433476236345,0.532615434625645,-4528.55515279763
"52.5%",0.0366028406709792,0.00668797757675796,3.31758405618662e-05,0.152471144786322,0.532835689792055,-4528.46137702245
"55%",0.0366161749288174,0.00670421584404873,3.53362760333308e-05,0.153492895715251,0.533066992041187,-4528.36212272515
"57.5%",0.0366288536979667,0.00671956735470289,3.80390857135429e-05,0.154531093996042,0.53330614402271,-4528.26477729089
"60%",0.0366418196695703,0.00673262574180478,4.10099917782348e-05,0.15557502901343,0.533568580105265,-4528.176035182
"62.5%",0.0366548372778192,0.00674659828775494,4.3971038762203e-05,0.15661163695833,0.533800263549198,-4528.08649557266
"65%",0.0366692452319922,0.00676343915518976,4.69126246424326e-05,0.15776224677059,0.534057158696363,-4527.9916776804
"67.5%",0.0366813956682766,0.00677984523953449,5.00902873397933e-05,0.158774769016249,0.534325959478162,-4527.89313210146
"70%",0.0366960906557828,0.00679677965915166,5.38918440636182e-05,0.159923621314561,0.53464661832461,-4527.80459638672
"72.5%",0.036712086202494,0.00681454946101024,5.77393966914439e-05,0.161196115965571,0.534941336903571,-4527.71584890835
"75%",0.03672904555178,0.00683393923195722,6.17403798900932e-05,0.162394196062586,0.535236594874669,-4527.62186025712
"77.5%",0.0367447059621678,0.00685453560299401,6.6875867526717e-05,0.163747296125751,0.535560347372383,-4527.53166949547
"80%",0.0367653219631766,0.00687808412115025,7.24824484148434e-05,0.16508186650216,0.53590327337301,-4527.4359117158
"82.5%",0.0367869005991348,0.00690118914547363,7.7683041927163e-05,0.166644935550181,0.53624353750345,-4527.33147231684
"85%",0.0368082757210878,0.00692336630366928,8.52846588660185e-05,0.168341685469862,0.536603209580838,-4527.227939576
"87.5%",0.0368365030932648,0.0069541431639303,9.34065022376771e-05,0.170114551673395,0.53709715379096,-4527.12238139568
"90%",0.0368639744752686,0.00698310557437897,0.000102867613086987,0.172627626185628,0.537624407851449,-4527.00763434701
"92.5%",0.0369013254334119,0.00702146197759436,0.000115564374691119,0.175613785720244,0.53825158538993,-4526.86769753968
"95%",0.0369427244673377,0.00706924149973836,0.000134636942785929,0.178930173040775,0.539089967181852,-4526.71075548235
"97.5%",0.0369999297148428,0.00715263151680665,0.000164388764865531,0.184702966655245,0.540267532973497,-4526.51655864205
"100%",0.0373651917350574,0.00767234584696497,0.000459294309175612,0.222955272507639,0.548234350143723,-4525.94960103913
