pos	3pG>A
1	0.0112891204033264
2	0.012531217343559
3	0.00957157373717507
4	0.0104179009251242
5	0.0107563933021662
6	0.0140471115684257
7	0.015059699345465
8	0.0121774501080463
9	0.0136449690719851
10	0.0147022895434874
11	0.0144830773971547
12	0.0165300882777055
13	0.0157669528242052
14	0.0156379606911787
15	0.0166770324300311
16	0.0157936416133539
17	0.0152427399689648
18	0.0163030405616086
19	0.0160269524414768
20	0.0158688570405499
21	0.0182351633696377
22	0.0188600052921157
23	0.0168338673249645
24	0.0156708485878067
25	0.0173414833480896
