pos	3pG>A
1	0.013187033241454
2	0.0162749540513819
3	0.0130511184637548
4	0.0120822229163482
5	0.0112717992343684
6	0.0152136379848558
7	0.0164775082664995
8	0.0130727043936192
9	0.0148153531166271
10	0.0157882686936215
11	0.0170498475317462
12	0.0185543852483863
13	0.0183211061503058
14	0.0168992782764698
15	0.0174168978385298
16	0.0184664092913564
17	0.0173387162151207
18	0.0206213322137003
19	0.0170800201747231
20	0.0182230726666275
21	0.0227187267999987
22	0.0202320757592827
23	0.018716367307529
24	0.0184042463560536
25	0.0219213195816315
