"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0559077956479477,0.00544373302235933,7.13783704773624e-06,0.154366279051021,0.520388755546983,-26432.1000557399
"Std.",0.000107750741631783,0.000112664408414698,7.3812526455717e-06,0.00741406014541672,0.00125470028439161,1.76859044020736
"Acceptance ratio",0.24092,0.19454,0.15744,0.23016,0.23232,0.69246
"0%",0.0555221070888213,0.00501345596891795,5.31270383196402e-10,0.125604651749625,0.515330457948876,-26444.4335690042
"2.5%",0.0556957906638448,0.00522539838783819,1.57730783044225e-07,0.140131745464626,0.517875200157379,-26436.4555124873
"5%",0.0557284366516591,0.00525908322987556,3.52126485108673e-07,0.142287880991411,0.518306850048201,-26435.4769463224
"7.5%",0.0557525947614302,0.00528283437181407,5.06554192438487e-07,0.143700890606707,0.518587566892754,-26434.8762517124
"10%",0.0557700282235457,0.00529959217143734,7.11642153389739e-07,0.144892224781082,0.518803364912353,-26434.4416379379
"12.5%",0.0557833663105503,0.00531453040213697,8.90243732225613e-07,0.145923965845472,0.518977257223041,-26434.1012055636
"15%",0.055796148823255,0.00532685196760591,1.08967020940535e-06,0.146677343389985,0.519122197460627,-26433.8303805624
"17.5%",0.0558073994600163,0.00533873648831769,1.25188336054101e-06,0.147397205778721,0.519249902751162,-26433.5972144985
"20%",0.0558174060280523,0.00534907981607845,1.48816524476057e-06,0.148148837514501,0.519359052187334,-26433.3803238083
"22.5%",0.055826981112726,0.00535915090928134,1.72347725464415e-06,0.14876299937513,0.519449443370287,-26433.1854203152
"25%",0.0558359965993752,0.00536769907142702,1.91530576667471e-06,0.149342428391542,0.519546974855233,-26433.0083534647
"27.5%",0.0558442216706842,0.00537685458088835,2.13601966593057e-06,0.149861196001205,0.519650423730191,-26432.8370732302
"30%",0.0558525033751496,0.0053860249359194,2.41201807701021e-06,0.150366234047351,0.519736116283812,-26432.6925562466
"32.5%",0.0558599464878939,0.00539413293690773,2.66600822540666e-06,0.150873557858388,0.519822530642861,-26432.5590249031
"35%",0.0558676291722689,0.00540135051852854,2.92892676674123e-06,0.15138605431667,0.519908897970642,-26432.425581345
"37.5%",0.0558747401228361,0.00540762823275822,3.19032220154207e-06,0.151887496821699,0.519991392840046,-26432.3065026905
"40%",0.0558815674346159,0.00541526586011916,3.47565207934997e-06,0.152365832892318,0.520069480692464,-26432.184481845
"42.5%",0.0558882115820305,0.00542244688995678,3.84374362647011e-06,0.152866914033589,0.520146122030201,-26432.0728592808
"45%",0.0558945251964542,0.00542945752909115,4.18839546746512e-06,0.153332753095969,0.520219262716883,-26431.9737962387
"47.5%",0.0559012201240431,0.00543617408868098,4.49201239251278e-06,0.153782312614235,0.520308199115068,-26431.8668764058
"50%",0.0559074446388232,0.00544337187330669,4.86125863012227e-06,0.154319981385236,0.520376290616882,-26431.7652944535
"52.5%",0.0559145974245663,0.00545045392183712,5.23077940218587e-06,0.154822283127559,0.520460326935355,-26431.6690794463
"55%",0.055921203219135,0.00545695271006491,5.62976155576788e-06,0.155233303417748,0.520534209532975,-26431.5662299327
"57.5%",0.0559281751951139,0.00546363856274229,6.07288694616399e-06,0.155755389632852,0.520602954140549,-26431.4667991914
"60%",0.0559347393879995,0.00546965153810766,6.45769138008975e-06,0.156263359451446,0.520685036228031,-26431.3755416682
"62.5%",0.0559423217481118,0.00547601319300085,6.91178442811448e-06,0.156787453253465,0.520769473563314,-26431.2831352336
"65%",0.0559504421409995,0.00548351764512147,7.4113803344913e-06,0.157285034978286,0.520839700335765,-26431.1760953502
"67.5%",0.0559569527557191,0.00549155409076809,7.97170487583308e-06,0.157751236882491,0.520933066857969,-26431.0834261529
"70%",0.0559638038723079,0.00549925822975133,8.58284768745168e-06,0.158210752524323,0.521022667507517,-26430.9905822719
"72.5%",0.0559712666348507,0.00550915734413802,9.19767334868052e-06,0.158675445533931,0.521106256060175,-26430.9001309707
"75%",0.0559800176995082,0.00551777124087767,9.97336242307307e-06,0.159302784542149,0.521207777206195,-26430.8031332754
"77.5%",0.0559878662175784,0.00552744234941194,1.0718025626798e-05,0.159955225839035,0.52131862884675,-26430.7102342402
"80%",0.0559973005274961,0.00553774253136914,1.15360644447467e-05,0.160587145552342,0.521429829425598,-26430.6138727172
"82.5%",0.0560073404067758,0.00554887523995145,1.25216725986477e-05,0.16129747518808,0.521562217454532,-26430.5166844013
"85%",0.0560182013538648,0.00556117799300494,1.35416500706477e-05,0.162006904662637,0.521693592303709,-26430.4197043052
"87.5%",0.0560300986602183,0.00557276264168564,1.49775558141743e-05,0.162804949605685,0.521848858727736,-26430.3051498242
"90%",0.0560447598348838,0.00558713092419416,1.65527828470548e-05,0.163829346366478,0.522030918742787,-26430.1905335654
"92.5%",0.0560620971680485,0.00560597213923018,1.86112349386956e-05,0.165055683244276,0.522224358509911,-26430.0676152436
"95%",0.056086617241122,0.00563083329268247,2.16184004875258e-05,0.166699457840854,0.522484631242551,-26429.913090479
"97.5%",0.0561217904646616,0.00566604223269606,2.69148659831442e-05,0.168871371136294,0.522873293439598,-26429.715134596
"100%",0.0563337885352861,0.00592751713007272,9.33152641712026e-05,0.184471730724376,0.525442114352749,-26429.141770762
