"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0394623173933834,0.0127757734948727,0.0529768404581163,0.0300619119683338,0.805114983982657,-64933.944536279
"Std.",9.6760757235063e-05,0.00500320187654136,0.00491673629971346,0.00883400025621517,0.00232865488494715,1.44666766708355
"Acceptance ratio",0.1995,0.18378,0.1179,0.12844,0.18812,0.5893
"0%",0.0390935754519372,0.000599191988560803,0.0438977860524349,0.0150026432532419,0.796244037275733,-64945.080895079
"2.5%",0.0392761026253046,0.00259710502969652,0.0457255945292816,0.0173050440489238,0.800576783706436,-64937.4918077087
"5%",0.0393052350510726,0.00342332941696648,0.0462308153721066,0.0179390254874851,0.801293935209029,-64936.6819754439
"7.5%",0.0393232956883077,0.00418681383570945,0.0467950598529294,0.0185117658380459,0.801730356019309,-64936.197024642
"10%",0.0393377899750357,0.00478082646036643,0.0472094788308155,0.0189692778565805,0.802045736306295,-64935.8420305726
"12.5%",0.0393495971957629,0.00547040866335896,0.0475590233586045,0.0193292426139696,0.802369181833546,-64935.5694840868
"15%",0.0393610860230987,0.00590266912810929,0.047877186561748,0.0199123378536329,0.802643048565094,-64935.3367778661
"17.5%",0.0393714887095836,0.0064385530768194,0.0481866678054607,0.0206152817837095,0.802936583567176,-64935.147657296
"20%",0.0393797810084505,0.00734804373310216,0.0484712678269611,0.0213936626670198,0.803143035891233,-64934.9864295569
"22.5%",0.0393877641172628,0.00893322021459926,0.0486992170311641,0.0226059327788674,0.803348181140221,-64934.822958268
"25%",0.0393964523732325,0.0098673279083961,0.049051049044132,0.0235222281387091,0.803533072810167,-64934.686642283
"27.5%",0.0394038505152338,0.0107184750958275,0.0493650060016828,0.0241415964814992,0.803735120608504,-64934.5582156609
"30%",0.0394107897269122,0.0110755240261833,0.04959494555066,0.0248037701317979,0.803920100426179,-64934.4452694026
"32.5%",0.0394173541384671,0.0114418679054827,0.049977385472041,0.0253551054168317,0.804069965439598,-64934.3384206497
"35%",0.0394239816975443,0.0118327826429142,0.0504163503788468,0.0258658947696644,0.804231096057483,-64934.2340219858
"37.5%",0.0394309451766983,0.0122507195854712,0.0508353771074096,0.0263658462341067,0.804380688364276,-64934.1326571851
"40%",0.0394371481002013,0.0124866617040186,0.0511423936997158,0.026843754042073,0.80453260462536,-64934.03466598
"42.5%",0.0394435661835892,0.0127358572422344,0.0514596067853331,0.0272851817991503,0.804687097008653,-64933.9388868799
"45%",0.039449462431281,0.0129608823064898,0.0517452175826599,0.0278236410827853,0.804819627855498,-64933.8501685926
"47.5%",0.0394554163743936,0.0132228685290732,0.0519747223014007,0.0282550564835786,0.804957285026935,-64933.7624086227
"50%",0.0394615463224526,0.0134594507828764,0.0522255885411196,0.0288021892766203,0.805117796181222,-64933.6810660498
"52.5%",0.0394673112965436,0.0137244081858479,0.0524716500987364,0.029299623550683,0.805256626551946,-64933.6009930348
"55%",0.0394733440810221,0.0139684593843273,0.0527310146496956,0.0298661259828436,0.80540889322351,-64933.5207414793
"57.5%",0.0394808250985804,0.0142607172977024,0.0529257461993291,0.0304547333105302,0.805571062430123,-64933.4428223937
"60%",0.0394876585729062,0.0146453652834084,0.0531689691913014,0.0310754262443259,0.80570177929044,-64933.3632963014
"62.5%",0.0394932057737155,0.0150161259740619,0.0534655239230604,0.0318310776238102,0.805854623863509,-64933.2912499334
"65%",0.0395001003353476,0.0153410379325844,0.0537698890157428,0.0326417306128054,0.805995515481423,-64933.2143086906
"67.5%",0.0395076395716128,0.0157489629921955,0.0541975242682102,0.0334703786602906,0.806182921973827,-64933.1335441696
"70%",0.0395144097486064,0.0161122433976841,0.0545960011950682,0.0342365924995651,0.806355386260507,-64933.0567849071
"72.5%",0.039520803325415,0.0164914216618853,0.0550143955798761,0.0351318389231846,0.806522650847381,-64932.984280017
"75%",0.0395273974664262,0.0168081686893723,0.0558237241584717,0.0359059229692594,0.806697776342297,-64932.9067405492
"77.5%",0.0395352961414365,0.0170876070450865,0.0569243839039794,0.0368958443079945,0.806918758408824,-64932.8267330569
"80%",0.0395428292895159,0.017400153649671,0.0582691428036212,0.0379990822933691,0.807122102209763,-64932.7488920969
"82.5%",0.0395522939416355,0.017663245551897,0.0592856117409473,0.0388604158373196,0.80733025713932,-64932.6700321535
"85%",0.0395624119717566,0.0179762333385626,0.0597472812793161,0.0398576306292988,0.807541320069029,-64932.5857513019
"87.5%",0.0395752122752907,0.0183712888141457,0.0602112497094656,0.041097347797901,0.807778954253789,-64932.4878412153
"90%",0.039589170483132,0.0187446201540781,0.0608305653114246,0.0425016615480917,0.808098904939539,-64932.370157146
"92.5%",0.0396037064899693,0.0192079232513502,0.0614459102642947,0.0446554045603243,0.80846254049605,-64932.2450066423
"95%",0.0396220726356282,0.019680773890949,0.0622943138514853,0.0463635222446902,0.808871719027741,-64932.1022009515
"97.5%",0.039651331664498,0.0201378509156255,0.063066941484387,0.0488558093174509,0.809538602083439,-64931.889605824
"100%",0.039833854651196,0.0217570151511482,0.0646364086713343,0.0609774885846161,0.814059027432683,-64931.3601738008
