Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Gmi-ABas_001-Ex1-b-cssl2	10853480.0	373558.0	1146.0	18090.0	30994.0	0.0
Gmi-ABas_003-Ex1-b-cssl2	8408140.0	374992.0	846.0	16044.0	44168.0	0.0
Gmi-ABas_004-Ex1-b-cssl2	5833686.0	351212.0	560.0	14248.0	36006.0	0.0
Gmi-ABas_008-Ex1-b-cssl	20123820.0	618926.0	2104.0	8592.0	18400.0	0.0
Gmi-ABas_009-Ex1-b-cssl	10636432.0	271970.0	1154.0	16090.0	26876.0	0.0
Gmi-ABas_010-Ex1-b-cssl	11463902.0	336098.0	1120.0	22746.0	36978.0	0.0
Gmi-ABas_011-Ex1-b-cssl	9179718.0	216558.0	920.0	6654.0	18922.0	0.0
Gmi-ABas_012-Ex1-b-cssl	13016160.0	375816.0	1268.0	19708.0	42654.0	0.0
Gmi-ABas_013-Ex1-b-cssl	7867746.0	191028.0	832.0	8400.0	12628.0	0.0
Gmi-ABas_014-Ex1-b-cssl	1295200.0	32306.0	116.0	1374.0	3834.0	0.0
Gmi-ABas_015-Ex1-b-cssl	11731680.0	213074.0	1222.0	9424.0	17896.0	0.0
Gmi-ABas_016-Ex1-b-cssl	13438298.0	303764.0	1392.0	14674.0	25080.0	0.0
Gmi-ABas_017-Ex1-b-cssl2	11484094.0	240496.0	1092.0	16056.0	23236.0	0.0
Gmi-ABas_018-Ex1-b-cssl2	12178966.0	210148.0	1284.0	12434.0	20826.0	0.0
Gmi-ABas_019-Ex1-b-cssl2	8721780.0	162852.0	922.0	8240.0	18240.0	0.0
Gmi-ABas_022-Ex1-b-cssl2	10219798.0	188630.0	996.0	14128.0	25808.0	0.0
Gmi-ABas_024-Ex1-b-cssl	10888104.0	286060.0	1084.0	14764.0	26318.0	0.0
Gmi-ABas_025-Ex1-b-cssl	9804958.0	192612.0	968.0	8532.0	22522.0	0.0
Gmi-ABas_026-Ex1-b-cssl	19310958.0	349858.0	2116.0	16420.0	34608.0	0.0
Gmi-ABas_027-Ex1-b-cssl	21755370.0	411334.0	2118.0	22936.0	50242.0	0.0
Gmi-ABas_028-Ex1-b-cssl2	18957348.0	341968.0	1894.0	23100.0	36900.0	0.0
Gmi-ABas_029-Ex1-b-cssl	18967828.0	420914.0	1834.0	29862.0	57250.0	0.0
Gmi-ABas_030-Ex1-b-cssl2	15581762.0	278474.0	1522.0	11436.0	26450.0	0.0
Gmi-ABas_031-Ex1-b-cssl	18932866.0	346188.0	1870.0	19396.0	46274.0	0.0
Gmi-ABas_032-Ex1-b-cssl	17391086.0	285292.0	1788.0	15890.0	27902.0	0.0
Gmi-ABas_033-Ex1-b-cssl2	17020616.0	280832.0	1824.0	13934.0	33546.0	0.0
Gmi-ABas_034-Ex1-b-cssl2	15903574.0	200010.0	1604.0	10172.0	25140.0	0.0
Gmi-ABas_035-Ex1-b-cssl2	18701886.0	400414.0	2024.0	24088.0	38012.0	0.0
Gmi-ABas_036-Ex1-b-cssl	19439750.0	338508.0	2066.0	24734.0	34126.0	0.0
Gmi-ABas_037-Ex1-b-cssl	26086170.0	432714.0	2560.0	29228.0	52344.0	0.0
Gmi-ABas_038-Ex1-b-cssl	19532764.0	316046.0	2050.0	14156.0	38690.0	0.0
Gmi-ABas_039-Ex1-b-cssl	15348476.0	253848.0	1590.0	13736.0	29774.0	0.0
Gmi-ABas_040-Ex1-b-cssl	21851718.0	313504.0	2298.0	19064.0	32004.0	0.0
Gmi-ABas_041-Ex1-b-cssl	22159228.0	357420.0	2388.0	17222.0	39254.0	0.0
Gmi-ABas_042-Ex1-b-cssl	17658384.0	275828.0	1784.0	14404.0	33036.0	0.0
Gmi-ABas_043-Ex1-b-cssl	17627598.0	296352.0	1906.0	16494.0	31940.0	0.0
Gmi-ABas_045-Ex1-b-cssl2	32989082.0	441458.0	3200.0	34824.0	63792.0	0.0
Gmi-ABas_046-Ex1-b-cssl	25037286.0	415118.0	2516.0	29804.0	53194.0	0.0
Gmi-ABas_047-Ex1-b-cssl2	18850252.0	257084.0	1750.0	11304.0	43090.0	0.0
Gmi-ABas_048-Ex1-b-cssl	20051098.0	380080.0	1964.0	23044.0	49236.0	0.0
Gmi-ABas_049-Ex1-b-cssl2	42944894.0	682420.0	4098.0	37834.0	81330.0	0.0
Gmi-ABas_050-Ex1-b-cssl	27407914.0	496974.0	2826.0	21382.0	52320.0	0.0
Gmi-ABas_051-Ex1-b-cssl	27292130.0	472144.0	2842.0	23122.0	44110.0	0.0
Gmi-ABas_052-Ex1-b-cssl	27208404.0	539914.0	2732.0	29890.0	60654.0	0.0
Gmi-ABas_053-Ex1-b-cssl	40945912.0	597690.0	4122.0	41686.0	72454.0	0.0
Gmi-ABas_055-Ex1-b-cssl2	30136466.0	535862.0	2988.0	32628.0	53998.0	0.0
Gmi-ABas_056-Ex1-b-cssl	30373680.0	468622.0	2910.0	18346.0	62748.0	0.0
Gmi-ABas_057-Ex1-b-cssl	29435498.0	531032.0	3102.0	29540.0	57550.0	0.0
Gmi-ABas_058-Ex1-b-cssl2	18977098.0	398194.0	1876.0	22102.0	50630.0	0.0
Gmi-ABas_059-Ex1-b-cssl2	18181528.0	368306.0	1780.0	15652.0	52858.0	0.0
Gmi-ABas_060-Ex1-b-cssl2	18681340.0	327552.0	1824.0	14702.0	45454.0	0.0
Gmi-ABas_061-Ex1-b-cssl	19611714.0	485526.0	2020.0	26846.0	62508.0	0.0
Gmi-AHam_001-Ex1-cssl2	13077290.0	238152.0	1296.0	7362.0	17626.0	0.0
Gmi-AHam_002-Ex1-cssl2	21566308.0	393032.0	2262.0	10214.0	33600.0	0.0
Gmi-AHam_005-Ex1-cssl	18531910.0	374590.0	1918.0	12222.0	28006.0	0.0
Gmi-AHam_006-Ex1-cssl	32730026.0	460520.0	3152.0	24524.0	70142.0	0.0
Gmi-AHam_007-Ex1-cssl	54634534.0	966806.0	5836.0	32286.0	126006.0	0.0
Gmi-AHam_008-Ex1-cssl	35272218.0	401298.0	3534.0	12700.0	50840.0	0.0
Gmi-AHam_009-Ex1-cssl	29243146.0	429918.0	3082.0	12250.0	41466.0	0.0
Gmi-AHam_012-Ex1-cssl	24200640.0	394914.0	2442.0	10448.0	38544.0	0.0
Gmi-AHam_013-Ex1-cssl2	18843732.0	323368.0	2004.0	11798.0	24164.0	0.0
Gmi-AHam_015-Ex1-cssl2	13060994.0	243512.0	1326.0	8278.0	25492.0	0.0
Gmi-AHam_016-Ex1-cssl2	18429972.0	347502.0	1872.0	7318.0	42334.0	0.0
Gmi-AHam_019-Ex1-cssl	20448016.0	262178.0	2252.0	7412.0	21294.0	0.0
Gmi-AHam_020-Ex1-cssl	25986382.0	303396.0	2832.0	6904.0	31814.0	0.0
Gmi-AHam_021-Ex1-cssl	25230578.0	361820.0	2530.0	8726.0	29622.0	0.0
Gmi-AHam_022-Ex1-cssl	15204708.0	255910.0	1636.0	10048.0	19564.0	0.0
Gmi-AHam_023-Ex1-cssl	23012822.0	443280.0	2494.0	17238.0	32728.0	0.0
Gmi-AHam_024-Ex1-cssl	37664086.0	678430.0	4166.0	24762.0	78758.0	0.0
Gmi-AHam_025-Ex1-cssl	13499652.0	207134.0	1456.0	6500.0	18352.0	0.0
Gmi-AHam_034-Ex1-cssl	35471854.0	747758.0	3776.0	19068.0	84428.0	0.0
Gmi-AHam_036-Ex1-cssl	26239088.0	432776.0	2610.0	12430.0	49214.0	0.0
Gmi-AHam_038-Ex1-cssl	10993508.0	185948.0	1068.0	6278.0	17580.0	0.0
Gmi-AHam_040-Ex1-cssl	43337420.0	585618.0	4098.0	15754.0	68234.0	0.0
Gmi-AHam_043-Ex1-cssl	24806582.0	271406.0	2360.0	9656.0	29390.0	0.0
Gmi-AHam_044-Ex1-cssl	36377172.0	542780.0	3752.0	11100.0	63328.0	0.0
Gmi-AHam_045-Ex1-cssl	52980686.0	857574.0	5242.0	18762.0	91798.0	0.0
Gmi-AHam_046-Ex1-cssl	38904170.0	632588.0	4054.0	14394.0	70696.0	0.0
Gmi-AHam_047-Ex1-cssl	38200520.0	555130.0	3850.0	34214.0	81136.0	0.0
Gmi-AHam_048-Ex1-cssl	50184768.0	887500.0	5220.0	32660.0	101580.0	0.0
Gmi-AHam_049-Ex1-cssl	25714862.0	512454.0	2758.0	14414.0	65514.0	0.0
Gmi-AHam_050-Ex1-cssl	14987060.0	257284.0	1524.0	8414.0	20470.0	0.0
Gmi-AHam_051-Ex1-cssl	27355580.0	444956.0	2778.0	15244.0	48162.0	0.0
Gmi-AHam_052-Ex1-cssl	16510590.0	449240.0	1614.0	13090.0	38518.0	0.0
Gmi-AHam_053-Ex1-cssl	17517320.0	382970.0	1764.0	26312.0	40390.0	0.0
