Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Gmi-ABas_001-Ex1-b-cssl2	44.6289	0.920737	1237036795.0	0.506742	96.24210402732292	63.167710477395765
Gmi-ABas_003-Ex1-b-cssl2	35.0412	0.921067	897659539.0	0.480775	95.06964459153411	72.11991148991598
Gmi-ABas_004-Ex1-b-cssl2	37.6047	0.923295	628658887.0	0.500381	93.55284528855726	72.08825551917728
Gmi-ABas_008-Ex1-b-cssl	47.74	0.895061	2548926595.0	0.670385	96.88028630296725	24.92537253075582
Gmi-ABas_009-Ex1-b-cssl	34.9873	0.928445	1137985394.0	0.468675	97.11399803625139	75.41423792620549
Gmi-ABas_010-Ex1-b-cssl	36.620599999999996	0.927809	1237672768.0	0.464462	96.65334102699606	74.49929364217252
Gmi-ABas_011-Ex1-b-cssl	41.0809	0.922289	1041291663.0	0.508781	97.42056796025628	63.67634704522194
Gmi-ABas_012-Ex1-b-cssl	37.2984	0.924853	1412203264.0	0.481712	96.73410472928533	73.76539562766627
Gmi-ABas_013-Ex1-b-cssl	46.037	0.918317	915549379.0	0.491412	97.36545424529808	60.50532668600014
Gmi-ABas_014-Ex1-b-cssl	33.1822	0.919757	143776023.0	0.473702	97.17668419828486	72.08653766796967
Gmi-ABas_015-Ex1-b-cssl	37.7962	0.924053	1299044799.0	0.459947	97.98204270570109	73.38959130384816
Gmi-ABas_016-Ex1-b-cssl	44.114	0.919898	1553095415.0	0.493129	97.49760723338137	63.25475172398182
Gmi-ABas_017-Ex1-b-cssl2	34.633399999999995	0.928828	1222198077.0	0.449206	97.61257440942921	80.13097181515234
Gmi-ABas_018-Ex1-b-cssl2	34.436699999999995	0.929812	1293307949.0	0.432375	98.03043515846943	82.91029904396918
Gmi-ABas_019-Ex1-b-cssl2	33.3501	0.928396	907227886.0	0.444047	97.86520114263479	82.75354425263637
Gmi-ABas_022-Ex1-b-cssl2	32.2828	0.927748	1043002952.0	0.43054	97.80309990276916	85.07943070197601
Gmi-ABas_024-Ex1-b-cssl	36.857099999999996	0.924131	1167330662.0	0.466133	97.0736773971522	75.24317668970153
Gmi-ABas_025-Ex1-b-cssl	32.0777	0.926868	1021709476.0	0.438827	97.76028775647106	84.46513078498108
Gmi-ABas_026-Ex1-b-cssl	36.2384	0.926097	2159960618.0	0.457587	97.9557531820091	75.06958520763966
Gmi-ABas_027-Ex1-b-cssl	35.3014	0.927843	2425350973.0	0.454721	97.81211222012409	74.86355543566226
Gmi-ABas_028-Ex1-b-cssl2	34.031299999999995	0.928391	2119424246.0	0.443388	97.91406632126815	73.90585609060591
Gmi-ABas_029-Ex1-b-cssl	38.1405	0.929434	2099318129.0	0.459229	97.38233819126788	75.47385500784281
Gmi-ABas_030-Ex1-b-cssl2	40.7939	0.926043	1765182070.0	0.468786	98.00069737410473	70.78401881199352
Gmi-ABas_031-Ex1-b-cssl	36.3762	0.928111	2051813545.0	0.452949	97.86149437983761	78.15407197773418
Gmi-ABas_032-Ex1-b-cssl	37.263400000000004	0.93106	1940083459.0	0.45424	98.13298282277839	76.95518181456022
Gmi-ABas_033-Ex1-b-cssl2	34.9424	0.929191	1894218324.0	0.449341	98.097281316683	76.79442366532587
Gmi-ABas_034-Ex1-b-cssl2	31.3699	0.933493	1705730326.0	0.444545	98.53210247514016	83.07102010470555
Gmi-ABas_035-Ex1-b-cssl2	45.1114	0.926599	2178704544.0	0.481616	97.57629279202004	65.85445986168313
Gmi-ABas_036-Ex1-b-cssl	35.104600000000005	0.933313	2211041450.0	0.445299	97.98664098281462	72.55960729029984
Gmi-ABas_037-Ex1-b-cssl	33.1442	0.93407	2899948538.0	0.443202	98.05719020730582	77.33974598970282
Gmi-ABas_038-Ex1-b-cssl	37.514399999999995	0.932523	2138877668.0	0.464872	98.13631692509928	76.19271506522453
Gmi-ABas_039-Ex1-b-cssl	38.7632	0.930135	1691892330.0	0.454335	98.08947466368905	75.4065141968416
Gmi-ABas_040-Ex1-b-cssl	37.961099999999995	0.933542	2418922873.0	0.443531	98.34881496519941	77.91644095475374
Gmi-ABas_041-Ex1-b-cssl	39.5504	0.927797	2544290731.0	0.460503	98.15603739131143	71.4245462074127
Gmi-ABas_042-Ex1-b-cssl	34.7978	0.932538	1950525534.0	0.442574	98.19249224675418	77.96804793032878
Gmi-ABas_043-Ex1-b-cssl	40.7349	0.930742	2022540721.0	0.455251	98.07117833305237	70.17206799267176
Gmi-ABas_045-Ex1-b-cssl2	31.0538	0.90637	3678079114.0	0.300135	98.37985138890927	66.4706619481196
Gmi-ABas_046-Ex1-b-cssl	38.306400000000004	0.934026	2819483706.0	0.457404	98.03965225356272	74.2090800040943
Gmi-ABas_047-Ex1-b-cssl2	33.4625	0.934917	2011676316.0	0.434677	98.36549520233278	81.45419829801268
Gmi-ABas_048-Ex1-b-cssl	41.354	0.930976	2205765838.0	0.458439	97.78437137260573	75.66972774322811
Gmi-ABas_049-Ex1-b-cssl2	33.9585	0.899541	4711609848.0	0.307904	98.1584653879757	69.14081771174853
Gmi-ABas_050-Ex1-b-cssl	39.9712	0.923091	3074097501.0	0.447497	97.95041823473122	71.42428031519205
Gmi-ABas_051-Ex1-b-cssl	41.6479	0.926	3070470685.0	0.448158	98.05198239240237	73.10260330150359
Gmi-ABas_052-Ex1-b-cssl	40.0462	0.925705	3104588922.0	0.447997	97.7257408465909	70.44479206183382
Gmi-ABas_053-Ex1-b-cssl	36.113299999999995	0.930807	4561279059.0	0.438126	98.2815171207894	75.85061964582286
Gmi-ABas_055-Ex1-b-cssl2	41.1876	0.928603	3379356955.0	0.443162	97.96672134678623	75.2032397694528
Gmi-ABas_056-Ex1-b-cssl	36.6997	0.931325	3236846424.0	0.440028	98.21308758957503	80.51481156527392
Gmi-ABas_057-Ex1-b-cssl	42.4538	0.926227	3284330066.0	0.457658	97.93316117439554	74.14147158163156
Gmi-ABas_058-Ex1-b-cssl2	31.8596	0.929345	2011686536.0	0.439861	97.56912889012283	83.00301286896077
Gmi-ABas_059-Ex1-b-cssl2	30.995099999999997	0.926884	1935075268.0	0.45067	97.64450548234802	82.54164687625067
Gmi-ABas_060-Ex1-b-cssl2	30.499100000000002	0.925229	1964062958.0	0.423261	97.95745050357425	82.63536664710455
Gmi-ABas_061-Ex1-b-cssl	33.1675	0.92981	2072848640.0	0.449691	97.1424487089604	83.08913132917397
Gmi-AHam_001-Ex1-cssl2	34.3124	0.925691	1508357202.0	0.459545	98.01797758400974	68.3600307786264
Gmi-AHam_002-Ex1-cssl2	38.196600000000004	0.923631	2551928417.0	0.483738	98.00454579000007	62.32134398186338
Gmi-AHam_005-Ex1-cssl	41.105799999999995	0.922692	2155381730.0	0.505331	97.80070829335247	62.83526010248964
Gmi-AHam_006-Ex1-cssl	36.3249	0.902756	3681703402.0	0.305506	98.32272321944089	63.330177475829096
Gmi-AHam_007-Ex1-cssl	43.811499999999995	0.910457	6519457550.0	0.399778	97.97198151372099	54.59309872554105
Gmi-AHam_008-Ex1-cssl	35.7931	0.906952	4059630164.0	0.330577	98.68952359208396	61.30860738448918
Gmi-AHam_009-Ex1-cssl	37.1346	0.910589	3240320214.0	0.371277	98.36287164736923	69.32290839426028
Gmi-AHam_012-Ex1-cssl	36.5002	0.928139	2748330768.0	0.471623	98.18903632362705	70.38513996111817
Gmi-AHam_013-Ex1-cssl2	41.8529	0.925393	2260379337.0	0.455023	98.11854851214778	61.124590772039
Gmi-AHam_015-Ex1-cssl2	52.194399999999995	0.900982	1585932552.0	0.417565	97.91142194497257	44.624427325492924
Gmi-AHam_016-Ex1-cssl2	35.1276	0.903067	2212336872.0	0.395236	97.88079004522704	51.943151727988926
Gmi-AHam_019-Ex1-cssl	36.9636	0.927937	2331084545.0	0.437056	98.58669373812988	70.83986945373141
Gmi-AHam_020-Ex1-cssl	34.8543	0.929053	2964919109.0	0.447831	98.68997872040484	71.61856401621672
