pos	5pC>T
1	0.0295384724036866
2	0.0426206969488657
3	0.0253752516932089
4	0.0272899281971667
5	0.0251722173305019
6	0.0324368924528788
7	0.0323049835412999
8	0.0293402612260463
9	0.0328061212017503
10	0.0313086098677136
11	0.0267525035765379
12	0.0290525402905254
13	0.0304855652684934
14	0.0266364818650354
15	0.0293861768970517
16	0.0289055931951931
17	0.0310729571262463
18	0.0290801335978504
19	0.0277241925112529
20	0.0279257268507207
21	0.0293632546981208
22	0.0283129669890297
23	0.0304564729358942
24	0.0304476712053459
25	0.0298006806028196
