"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0467919069096268,0.00351562227596745,0.000100503502347205,0.164871867603242,0.506056394079279,-3603.86610490957
"Std.",0.000365819998185755,0.000366869073193722,0.000100312652369243,0.0377727155355109,0.00497362887516677,1.77402837488753
"Acceptance ratio",0.20274,0.16162,0.13682,0.2868,0.22548,0.68028
"0%",0.045332257431756,0.00186974682783868,1.0045821336214e-07,0.0597428770048052,0.488799418096835,-3616.90711435647
"2.5%",0.0460673696604494,0.00283450628218717,2.64730437643683e-06,0.100011834053042,0.496524104483068,-3608.17509732968
"5%",0.0461908608605867,0.00292807943692475,5.04891641116188e-06,0.108714886174065,0.498134374040798,-3607.22934675262
"7.5%",0.0462674279410883,0.00300976890346777,7.26812592914423e-06,0.115071403878473,0.499014948986155,-3606.66523112518
"10%",0.0463220454178901,0.0030671287043035,1.03686812525544e-05,0.119833820612071,0.499819353661652,-3606.24262628065
"12.5%",0.0463695464128166,0.00310572733149478,1.32322567929024e-05,0.12326043688965,0.500382182417242,-3605.92082062559
"15%",0.0464108670314901,0.00314753482330018,1.5971058743339e-05,0.126338094007036,0.500922493815039,-3605.6383286075
"17.5%",0.0464512188714579,0.00318116164958248,1.88390183666046e-05,0.129317839504943,0.501379157398106,-3605.37924769626
"20%",0.0464862273285741,0.00321140042401945,2.17678800554954e-05,0.13215300377971,0.50180862117097,-3605.17247534072
"22.5%",0.0465197915347033,0.00323353869211004,2.45409993382082e-05,0.135007696757615,0.502235079898166,-3604.99247833201
"25%",0.0465477846611218,0.00325920626742947,2.77583185669007e-05,0.138018080689873,0.50262983192403,-3604.82027033631
"27.5%",0.0465752704303437,0.00328267291409289,3.11815067817514e-05,0.140808903499744,0.503029950456267,-3604.65583343376
"30%",0.046599391578824,0.00330888721460432,3.56152883967337e-05,0.143015385903094,0.503349414303765,-3604.51367798453
"32.5%",0.0466266269665423,0.003330396551049,3.91497552751914e-05,0.145549469905804,0.50370127000503,-3604.36920897092
"35%",0.0466511558183031,0.00336003370638971,4.23945412076414e-05,0.147867671013354,0.504046043495992,-3604.23306805618
"37.5%",0.0466765310294818,0.00338597051254706,4.64601636449033e-05,0.14998733346406,0.504379847456568,-3604.10477863163
"40%",0.0467031041762621,0.0034055480473631,5.03142736233916e-05,0.152281787220543,0.50472071191002,-3603.97889546417
"42.5%",0.0467272718586725,0.00343003460618432,5.43166730719832e-05,0.154344611437742,0.505015580756313,-3603.86198964129
"45%",0.0467497261584613,0.00345318862779843,5.94465109946033e-05,0.156818872890266,0.505336468251418,-3603.74970941685
"47.5%",0.0467698213013135,0.00347854353741554,6.40315503994213e-05,0.159168534013597,0.505660129303032,-3603.64502629854
"50%",0.0467965888451794,0.00350432918332267,6.77473093635095e-05,0.161563519729965,0.506006756675839,-3603.54238646936
"52.5%",0.0468167047500115,0.00352597259842506,7.29171708414914e-05,0.164218361606533,0.506338115897251,-3603.43389810727
"55%",0.0468382022292859,0.00354784210330718,8.00978201722499e-05,0.166488328122227,0.506668434396009,-3603.33404445142
"57.5%",0.0468619753214976,0.00357265409087028,8.53875202665991e-05,0.169229616796883,0.506962269356861,-3603.23382280303
"60%",0.0468856811040321,0.00359441234315655,9.25764036775907e-05,0.171889562154032,0.507263228737039,-3603.13366803437
"62.5%",0.0469112763986735,0.00361780873093083,0.000100076076405607,0.174316601990741,0.507612158348042,-3603.02905955452
"65%",0.0469335330731135,0.00364195669133055,0.000106633685487773,0.176883257926286,0.507962778577638,-3602.93596806102
"67.5%",0.0469589978473256,0.00366634106923009,0.000114098990849214,0.179727342034848,0.508281180202342,-3602.83789019799
"70%",0.0469854931231367,0.00369488544165228,0.000123472498442874,0.182366321875313,0.508619284069109,-3602.74340348199
"72.5%",0.0470149884862488,0.00372297597440744,0.000131799501571664,0.185318337383889,0.508977469307423,-3602.6522044082
"75%",0.0470422832736317,0.00375010441682304,0.000141685022818502,0.188176060533259,0.509290957202747,-3602.55899155359
"77.5%",0.0470732525881212,0.00378409912057256,0.000152360744138363,0.191621616995093,0.509730709974499,-3602.46078572027
"80%",0.047104229852737,0.00381969012356775,0.000163839649918603,0.195105632506881,0.510187338627288,-3602.36236364306
"82.5%",0.0471364979681037,0.00386207607432969,0.000177250695106776,0.198644902127813,0.510657235472617,-3602.26298641821
"85%",0.0471791666462422,0.00390451341881085,0.000194054749080884,0.203110270708869,0.511184190212113,-3602.14947319213
"87.5%",0.0472202980592547,0.00395381984254074,0.000213588965818455,0.208345869930679,0.511720925759499,-3602.04363803375
"90%",0.0472599054470941,0.00400852720060239,0.000234565267836767,0.213727795420401,0.512383270847316,-3601.91801603819
"92.5%",0.0473073247587773,0.00407580137201444,0.00026110573719616,0.220972200585015,0.513208921664659,-3601.78687268809
"95%",0.0473756617383942,0.00414856603727572,0.000296814404792575,0.231543000755715,0.514368854708161,-3601.62531214338
"97.5%",0.0474920059104744,0.00426669922666097,0.000361135370715054,0.248209208878946,0.516114679191356,-3601.41852254352
"100%",0.0482963023446916,0.00529638995786681,0.00106292613811066,0.377095223120509,0.52691212028624,-3600.83586271371
