pos	5pC>T
1	0.00411677653706444
2	0.0154267113270746
3	0.00816746739876459
4	0.0112242343319703
5	0.0101268264454839
6	0.0136722606120434
7	0.0163627222450752
8	0.0112355025773196
9	0.0136706794531728
10	0.0176110597455202
11	0.0109737738689486
12	0.0130558328853391
13	0.0117242773398019
14	0.0164732903021423
15	0.0148299877099549
16	0.016376055322218
17	0.0129339400067408
18	0.0144152622123364
19	0.0140556368960469
20	0.0133910832075022
21	0.0131013564748505
22	0.0157450560523995
23	0.0177931596091205
24	0.0182387777873144
25	0.0166300219868079
