pos	3pG>A
1	0.0308461025982678
2	0.0410086037993015
3	0.0268209759950548
4	0.0264839534223232
5	0.0248146244769107
6	0.0290486824475212
7	0.0290580095795636
8	0.0261799589016714
9	0.0267996802113386
10	0.0265417642466823
11	0.0244380621528196
12	0.0237686091025096
13	0.0260401024644466
14	0.0246402592599116
15	0.0234714275866823
16	0.0230638941943854
17	0.0222534594180145
18	0.0231348341362446
19	0.0219073083778966
20	0.021034517325492
21	0.0218188418950808
22	0.024413326556722
23	0.0248227577305918
24	0.0292767902298312
25	0.0294735045652359
