"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0439005614829859,0.0120592780051786,0.0495954968671097,0.0428990118204821,0.759176651787823,-17596.3587336507
"Std.",0.00022372859374786,0.00718738146843839,0.00677951470680731,0.0497023866733815,0.0045555207365321,1.54980091574433
"Acceptance ratio",0.22742,0.19022,0.13206,0.11188,0.1862,0.60674
"0%",0.0431312252167899,4.65029999176096e-06,0.0345288837348128,0.00997428396933603,0.739951035982189,-17607.2607667969
"2.5%",0.043460372402376,0.000748278722965033,0.0375855111433773,0.0146804348628825,0.750229136291871,-17600.2105437176
"5%",0.043531310689166,0.00165924428285976,0.0382780268847424,0.0154595214347879,0.751566885827898,-17599.3306893202
"7.5%",0.0435794569009339,0.00241099091420585,0.0387181172571231,0.0160634105754167,0.752471699741257,-17598.7953907758
"10%",0.0436191958612118,0.00299406262037258,0.0392120903738818,0.0166097452186113,0.753163817777671,-17598.4369505802
"12.5%",0.0436449168090104,0.00354898972956611,0.0396246365137953,0.017194267946542,0.753766417129022,-17598.1417785142
"15%",0.0436684757508224,0.00421921382685684,0.0401648767250872,0.0179165284806678,0.75436029444133,-17597.9041095727
"17.5%",0.0436877854007479,0.00483369174093174,0.0408642956756238,0.0183912401051465,0.754892644783195,-17597.6847748801
"20%",0.0437098473512406,0.00556913240291013,0.0417930041329194,0.0189538314379599,0.755326335202899,-17597.4906532816
"22.5%",0.0437275537542169,0.00616014455107291,0.0432141060193719,0.0193449826404335,0.755773773698409,-17597.3173863666
"25%",0.0437470853697614,0.00673320988337436,0.0445509786778622,0.0200593825804589,0.756120075081066,-17597.1702561393
"27.5%",0.043764862658951,0.00710260479918806,0.0454404367106406,0.020550141986517,0.756484046617704,-17597.0305650813
"30%",0.0437820553369331,0.00746410736447018,0.0461007213780086,0.0210108585322583,0.756788818912319,-17596.8980612191
"32.5%",0.0437980546286688,0.00787922215443319,0.0468258291285183,0.0214854630800843,0.757124169725521,-17596.765837143
"35%",0.0438137317019465,0.00833344672118575,0.0474351508381291,0.0220489888142031,0.757481417646121,-17596.6534260469
"37.5%",0.04382857468412,0.00878817294694974,0.0481346052719665,0.0225588375543479,0.757765867064626,-17596.5460442485
"40%",0.0438437911277622,0.00922026226418272,0.0486792344875153,0.0229845048224963,0.75802582806344,-17596.4377992128
"42.5%",0.0438578491015379,0.00965332764672308,0.0491931527681169,0.0235380984682697,0.758353196635634,-17596.3349575766
"45%",0.0438714112525359,0.0100900909036794,0.0496572129967344,0.0242030848103334,0.758680265765675,-17596.2339202155
"47.5%",0.0438866754409177,0.0105286479376299,0.0501409694209953,0.0247424294331468,0.758974438752477,-17596.1334633057
"50%",0.0439026278009874,0.010939490581965,0.0506755001641818,0.0253530016486859,0.759221097780145,-17596.0447913074
"52.5%",0.0439165835985572,0.0113833178947796,0.0511617668754654,0.0261901991139434,0.759482141248439,-17595.9542404174
"55%",0.043929861034336,0.0118290664123951,0.0515463410924695,0.0268050743982575,0.759786916963166,-17595.8679181567
"57.5%",0.0439448437304079,0.0122902994829741,0.0518575389088822,0.0275580539687891,0.760041684268986,-17595.7867918617
"60%",0.0439583982645885,0.0128105724084449,0.052200123383048,0.0287279304924122,0.760344690329553,-17595.6925647822
"62.5%",0.0439722333436667,0.0134214264741158,0.0526203404556884,0.0295774012037843,0.760624192206446,-17595.6103766741
"65%",0.043988716761639,0.0139968800025402,0.0529679760524777,0.0307405597820346,0.760899952881731,-17595.5272664634
"67.5%",0.0440019054964733,0.0145406072076312,0.0533492322547167,0.0316224305855816,0.761234627425747,-17595.4460849313
"70%",0.0440164938907964,0.0149968337538534,0.0537976771227729,0.0327714564389516,0.761584214120184,-17595.3638106475
"72.5%",0.0440333035181574,0.0156959547770296,0.0542517584425962,0.0341509855439685,0.761920271411682,-17595.2824927866
"75%",0.0440493047766003,0.0165583492597909,0.0546658899203107,0.0376546028559088,0.76232192858876,-17595.1998010613
"77.5%",0.0440671157478674,0.0183647907433735,0.055202974437509,0.0444620683729313,0.762721091038719,-17595.1213493164
"80%",0.0440877643502447,0.0205034610297899,0.0558380907094225,0.05427697698821,0.763092365947395,-17595.0354669521
"82.5%",0.0441092160144367,0.0214193820881003,0.0567297742740561,0.062820359024254,0.763474871176527,-17594.9594341509
"85%",0.0441336542067204,0.0221734624241368,0.0572900546259618,0.0708233559130137,0.763924735897302,-17594.8745644568
"87.5%",0.0441604880098861,0.0227688923289402,0.0577985318721723,0.08009848079516,0.764356225593543,-17594.7823769978
"90%",0.044189723102196,0.0233298680928869,0.0582890368474892,0.0897965847698126,0.76502055891453,-17594.6897885989
"92.5%",0.0442248003334611,0.0239281461781605,0.0588581316581593,0.106863269579988,0.765614531889516,-17594.5878875007
"95%",0.0442701890014969,0.0245479079066058,0.0595720171909564,0.126601138597723,0.766607764191259,-17594.4667635951
"97.5%",0.0443366897075793,0.0254154079388066,0.0605887734430284,0.174291557540545,0.768292190533231,-17594.3148153405
"100%",0.0447020100607238,0.0272124986387618,0.0627047553070461,0.449993034413006,0.774732471813377,-17593.932430148
