"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0589656756931751,0.000769275111923911,1.16764959820454e-05,0.157030940899923,0.411574331399467,-10957.2299328605
"Std.",0.000160870912786851,0.00014048466966943,1.17075873607979e-05,0.0267299417192074,0.00144795015185577,1.78940770416923
"Acceptance ratio",0.18306,0.13046,0.1307,0.23642,0.27636,0.65722
"0%",0.0583819444403892,0.000258253440100254,4.12512364461395e-09,0.0699021693609011,0.40665845858877,-10968.7188440011
"2.5%",0.0586438987801064,0.000495711005779521,2.90259271753898e-07,0.109301545470359,0.408755106038151,-10961.5623388258
"5%",0.0586975828442612,0.000540495468530033,6.06627715874965e-07,0.116421019681055,0.40919967474902,-10960.6521703749
"7.5%",0.0587323742789926,0.000568584217248447,8.14704988877887e-07,0.120952532143158,0.409499575362825,-10960.0757082384
"10%",0.0587549965267138,0.00058986472539248,1.15303813854933e-06,0.12478582333802,0.409718617532394,-10959.6656093986
"12.5%",0.0587771485387479,0.000607470940766674,1.44093352329897e-06,0.127596606207882,0.409928380795617,-10959.3262401732
"15%",0.0587947098846214,0.000624147450361349,1.78384529795975e-06,0.130165677572284,0.41008291414211,-10959.0382105528
"17.5%",0.0588124350800436,0.000637972323321226,2.12077495849141e-06,0.132625523848236,0.410227009927256,-10958.7971027487
"20%",0.0588297141765144,0.000647290743291806,2.42480274973623e-06,0.134645462872736,0.410354220583082,-10958.5776127175
"22.5%",0.0588447364001713,0.000659905011781335,2.77168499846115e-06,0.136572386419866,0.41047388227654,-10958.3764029115
"25%",0.0588603743655223,0.00066957807894494,3.11779303347761e-06,0.138366679061232,0.410598235432566,-10958.1976419756
"27.5%",0.0588733669883044,0.000681143260869407,3.43866793928579e-06,0.140127890298236,0.410713195253293,-10958.033166618
"30%",0.0588849594778224,0.000691907079653187,3.88731888505672e-06,0.141905413169964,0.410817789893085,-10957.8755584935
"32.5%",0.0588983295269651,0.000703165450118034,4.37478214932531e-06,0.14357363453707,0.410921082918932,-10957.7331595777
"35%",0.0589094595942884,0.000712002246921582,4.88342750535412e-06,0.145705946461745,0.411013431143006,-10957.5994467945
"37.5%",0.0589186682082394,0.000720740517899352,5.35598680871223e-06,0.147296922551543,0.411106032259533,-10957.4690012463
"40%",0.0589293578290321,0.000730585860179519,5.87922254700273e-06,0.149102505173368,0.411190123433439,-10957.3471922973
"42.5%",0.0589404743380426,0.000741003210720432,6.4062724296142e-06,0.150518409011661,0.411297874571327,-10957.2268129272
"45%",0.0589500127559941,0.000751630514037744,6.87449039147469e-06,0.152116384980727,0.411387084265313,-10957.1076411047
"47.5%",0.0589586434657475,0.00076051073343032,7.46143229739336e-06,0.153719389438438,0.411472075901019,-10956.9953048082
"50%",0.0589682226096814,0.000769626715936996,8.01685402785056e-06,0.155529713764466,0.41155806946147,-10956.8860479497
"52.5%",0.0589781006869803,0.000779080126552031,8.64383812590434e-06,0.15730617919562,0.411644162864222,-10956.7790744997
"55%",0.0589875008969092,0.000789765726248739,9.28161488702725e-06,0.158810325191658,0.411742942104869,-10956.6801610786
"57.5%",0.0589963340359107,0.000798623553321837,9.9696861081963e-06,0.1603618003133,0.41183114582888,-10956.5792533583
"60%",0.0590070201173897,0.000807183928379565,1.06467644409141e-05,0.161834745495396,0.411926767893933,-10956.4836139776
"62.5%",0.0590170408302864,0.000815508927762276,1.14231448507916e-05,0.163443021357691,0.412021101611274,-10956.3931650319
"65%",0.0590275839124666,0.0008224557095178,1.23606231900702e-05,0.165327042330577,0.412106566053041,-10956.2938339709
"67.5%",0.0590390799086202,0.000832032668666209,1.3234098708329e-05,0.16719286213003,0.412205736920037,-10956.1991364515
"70%",0.0590492150138215,0.000842081443134834,1.41243599413828e-05,0.169107005663564,0.412302939263732,-10956.0952266359
"72.5%",0.0590604374089705,0.000853962191923824,1.52884849153998e-05,0.17108635568865,0.412423730090305,-10955.9975508944
"75%",0.0590736078513228,0.000863497451873866,1.64800884711722e-05,0.173224738640889,0.412529945221643,-10955.9001015353
"77.5%",0.0590868333097982,0.00087546967837463,1.78208132727349e-05,0.175694901061998,0.4126441553298,-10955.7970295262
"80%",0.0590997667738521,0.000886230015424615,1.90835150358932e-05,0.178382429321798,0.412781225014646,-10955.6936905192
"82.5%",0.0591133865955334,0.000899938529012561,2.0906788927184e-05,0.180923054626465,0.412932333045577,-10955.5940663042
"85%",0.0591301616496542,0.000914897185614209,2.26326093506132e-05,0.184151590029777,0.413085165977312,-10955.4879548984
"87.5%",0.0591484913896053,0.000931454652154938,2.4690316003652e-05,0.187514190796992,0.413245696943349,-10955.3756255925
"90%",0.0591714687084121,0.000949407445047985,2.69058270672594e-05,0.191763224711612,0.413433436282547,-10955.2576434853
"92.5%",0.0591939736020652,0.000970408241704509,3.05216241818518e-05,0.196870901966432,0.413669078372405,-10955.130430044
"95%",0.0592252725938458,0.00100467298939248,3.53203562467437e-05,0.203701846036757,0.413980456446308,-10954.9782563807
"97.5%",0.0592750464440924,0.00104588758063353,4.28219081456438e-05,0.214742101230041,0.414491930576415,-10954.7865938972
"100%",0.0595766733444924,0.0013162967050053,0.000108743567144939,0.314690703012488,0.417577139011114,-10954.2533201909
