pos	3pG>A
1	0.0297846269852491
2	0.040994040386507
3	0.024606791121564
4	0.0243344863889307
5	0.0230196963229465
6	0.0245623280051525
7	0.0257372186354912
8	0.0223163993347996
9	0.0235995926087589
10	0.0245017783548806
11	0.0230273521409136
12	0.0219084296106119
13	0.022858813212511
14	0.020824344924785
15	0.0220720335358029
16	0.0208234315589354
17	0.0225522552255226
18	0.01982941103225
19	0.0187814388189422
20	0.0188832316902591
21	0.0211073079925539
22	0.0230886135141454
23	0.0222490167370023
24	0.0288739764821769
25	0.0258157146476732
