"","Position","C.T","G.A"
"1",1,0.750136525987097,0.445014732150331
"2",2,0.731056823929046,0.413504970670676
"3",3,0.711109756082037,0.414021971175728
"4",4,0.690309738574176,0.434100842828825
"5",5,0.669358383319309,0.460980936964871
"6",6,0.649434733479318,0.486593790805593
"7",7,0.631766823491198,0.507482167017513
"8",8,0.617819018810657,0.522063740219196
"9",9,0.612707965912998,0.524229354924198
"10",10,0.614006119750374,0.518401283022824
"11",11,0.620239302190733,0.505646979001707
"12",12,0.62658513495328,0.492551056398643
"13",-12,0.52573614549092,0.604970530179311
"14",-11,0.530925433031776,0.602641197591862
"15",-10,0.536928475446943,0.600174913899038
"16",-9,0.540949578095002,0.599895673122125
"17",-8,0.543025003610485,0.602241543155344
"18",-7,0.538932072476346,0.610725764290894
"19",-6,0.532258213815098,0.622862108877825
"20",-5,0.517947975539123,0.64167916157989
"21",-4,0.496843155584413,0.665539443137701
"22",-3,0.479336783584417,0.689838413361052
"23",-2,0.47917768663047,0.712316416672763
"24",-1,0.508601442431925,0.732565328170782
