"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0463672819464708,0.00469970548860748,2.41784327976968e-05,0.153509746402361,0.550393918799543,-10429.1356676883
"Std.",0.00017568607207828,0.000182879583385481,2.42248034834591e-05,0.0146708435214299,0.00257789967688297,1.74688460682826
"Acceptance ratio",0.19026,0.15484,0.13436,0.22122,0.22894,0.64562
"0%",0.0457336568228405,0.00398892417848944,4.50911843003816e-09,0.105655921113434,0.540105674778389,-10441.3058629035
"2.5%",0.0460255581528328,0.00434844677748641,6.72115519364847e-07,0.126041057804126,0.545318071275925,-10433.3616410513
"5%",0.0460825247408715,0.0044038774422851,1.23919605787325e-06,0.130184855460579,0.546100498885072,-10432.442217602
"7.5%",0.0461183735773626,0.00444288657105443,1.91420668514686e-06,0.132676776882335,0.54667362849554,-10431.8624677053
"10%",0.0461465343298433,0.00446658505527167,2.75946080571792e-06,0.134945015188359,0.547073607453197,-10431.4494836437
"12.5%",0.0461679851459283,0.00449138705860393,3.38182503208152e-06,0.13669807939895,0.547411092624847,-10431.1499855247
"15%",0.0461859520752256,0.00451200355677864,3.97341301172511e-06,0.138371289283929,0.547716775393763,-10430.8818519424
"17.5%",0.0462017726039741,0.00452947941647368,4.64228275498982e-06,0.139994456872797,0.54798572361696,-10430.6420042536
"20%",0.0462165406132232,0.00454620733036393,5.56118006414538e-06,0.141230007401934,0.548202059308285,-10430.4330132781
"22.5%",0.0462313373265802,0.00456034052192417,6.40143790994511e-06,0.142420286889253,0.548451643785571,-10430.2507544935
"25%",0.0462467675644628,0.00457691904215864,6.87883617203512e-06,0.143473645789284,0.548661688502204,-10430.078751049
"27.5%",0.0462599366136623,0.00459137823798296,7.79157718321089e-06,0.144510905125562,0.548888094614093,-10429.9133175344
"30%",0.0462737046404347,0.00460551457617261,8.58929295452092e-06,0.145517446721005,0.549083839289681,-10429.7605189641
"32.5%",0.0462859445515864,0.00461638617679295,9.54268206840808e-06,0.146671170018015,0.549258352458106,-10429.6268945401
"35%",0.0462974521519083,0.00462781566905649,1.04477277619068e-05,0.147608037087942,0.549443837114946,-10429.4926424455
"37.5%",0.0463112959522969,0.00464016307994839,1.15767731575658e-05,0.148608519665518,0.549594551511522,-10429.3619295753
"40%",0.0463217172703665,0.00465102118622685,1.25875015117847e-05,0.149544703942841,0.549745135280429,-10429.2435396759
"42.5%",0.046333269866356,0.00466370740585939,1.36407370195875e-05,0.150269558642737,0.549899652260868,-10429.1226990122
"45%",0.0463439860466761,0.00467554721576415,1.46568788426901e-05,0.151090810628539,0.55004884588136,-10429.0168622919
"47.5%",0.0463566727535819,0.00468726164287909,1.56332669117759e-05,0.152094039958956,0.550221389270933,-10428.9010040354
"50%",0.046367853941813,0.00469771585344373,1.68777988640201e-05,0.153049996869226,0.550377642115155,-10428.8040637453
"52.5%",0.0463779705667245,0.00470842550610958,1.82757526836055e-05,0.153981895386335,0.55055809341404,-10428.7027638629
"55%",0.0463893971786402,0.0047199015679611,1.95334155390002e-05,0.154787491546214,0.550713016771431,-10428.6045324442
"57.5%",0.0463994141471615,0.00473033644094608,2.09655403657793e-05,0.155735221361021,0.550874916897844,-10428.5087412971
"60%",0.0464128950794954,0.00474227358640554,2.23075377435273e-05,0.156749559729862,0.551038941478429,-10428.4136984348
"62.5%",0.0464238047738526,0.0047535826055171,2.39048939815069e-05,0.157785499871417,0.551218006479676,-10428.3215396405
"65%",0.0464353718745689,0.00476532084163837,2.55883585553909e-05,0.158840902006899,0.551394161574882,-10428.2260056881
"67.5%",0.0464473759877218,0.00478073449019768,2.74738842141661e-05,0.1597507336514,0.551564250184201,-10428.1280195342
"70%",0.0464591640628398,0.00479337309111654,2.92191407388446e-05,0.160781146308119,0.551756510816848,-10428.0412879098
"72.5%",0.0464720198180811,0.00480686232091909,3.10289492901427e-05,0.161850364796876,0.551941287588542,-10427.9470217553
"75%",0.0464863611891197,0.00481987911824322,3.30789381080803e-05,0.163052622430301,0.552134806702136,-10427.8555375391
"77.5%",0.0464996747007299,0.00483488471798796,3.58428455509966e-05,0.164131791660804,0.552333538752445,-10427.7580922324
"80%",0.0465141671531626,0.00485076377884593,3.8056797827932e-05,0.165519170565924,0.552531017853709,-10427.6595452161
"82.5%",0.0465328175434423,0.0048674538902387,4.12422376857266e-05,0.166817719674681,0.552792500339306,-10427.5617962504
"85%",0.0465512820106458,0.00488683247236188,4.50854667659903e-05,0.168556005354081,0.553051627756524,-10427.4585259187
"87.5%",0.0465704270696152,0.00490993275544551,4.98413784846393e-05,0.170495334970423,0.553369658462252,-10427.3462718508
"90%",0.0465957393189374,0.00493854759682452,5.49108509064159e-05,0.172250455772917,0.553689837202614,-10427.2219113626
"92.5%",0.0466242761016362,0.00496930076485103,6.24491326865571e-05,0.175002823003816,0.554123220439828,-10427.0919296157
"95%",0.0466582439625863,0.00500400312787076,7.19173581633717e-05,0.178594571540425,0.554641581660472,-10426.9335888879
"97.5%",0.0467088052716777,0.00506616960045286,9.08054891443598e-05,0.183282707907488,0.555411747684119,-10426.7236182309
"100%",0.0471344300997481,0.00558593030100662,0.000255098216852029,0.219725311943219,0.560274723376367,-10426.1805910826
