"","Position","C.T","G.A"
"1",1,0.0962509823990314,0.125422556346644
"2",2,0.117774118437589,0.12624552221629
"3",3,0.131471862191197,0.13063463719637
"4",4,0.142348139256281,0.134693298629737
"5",5,0.149122316814231,0.140336979109664
"6",6,0.151117886720319,0.14870589969561
"7",7,0.150396513080932,0.15800144600724
"8",8,0.148257924530399,0.167157642283211
"9",9,0.151864739025931,0.169700696663489
"10",10,0.158624187336042,0.168287459747379
"11",11,0.165432345648647,0.165944680111637
"12",12,0.173587162025953,0.161459498093009
"13",-12,0.158552418536329,0.176168084595325
"14",-11,0.16749472049189,0.163906179627991
"15",-10,0.174523751649888,0.152394457128283
"16",-9,0.176940917399731,0.144574181049286
"17",-8,0.174498451117503,0.140859562800158
"18",-7,0.166826825184865,0.141477631414485
"19",-6,0.157907585377626,0.141872626865239
"20",-5,0.147677676696086,0.141784299659293
"21",-4,0.133992272971384,0.142909935471423
"22",-3,0.117242432072386,0.144231556693984
"23",-2,0.102477769302331,0.14053079840236
"24",-1,0.0920968720357174,0.12921915241226
