pos	3pG>A
1	0.019427078956045
2	0.0282344799206928
3	0.0150905432595573
4	0.0168019421987549
5	0.0163689429636402
6	0.0219012998259081
7	0.0215612265348387
8	0.0202829316154768
9	0.0205706916008383
10	0.020987664773064
11	0.0192611428751935
12	0.0190665639299923
13	0.0188240016054586
14	0.0192815871348337
15	0.0188421956091026
16	0.0191838328614664
17	0.0208333333333333
18	0.0196149890262964
19	0.0194441043222726
20	0.0207508990963979
21	0.0201471346388327
22	0.0199951151998697
23	0.0204184686555737
24	0.0198993970376196
25	0.0202702702702703
