pos	5pC>T
1	0.0224266255550359
2	0.0368145934528039
3	0.0171227619698852
4	0.0177352804272877
5	0.0173160946756136
6	0.0232685084099698
7	0.0226864766014107
8	0.0207635365814747
9	0.0215308689761951
10	0.0214827367808418
11	0.0185944294642996
12	0.0193859074623416
13	0.0192994768406278
14	0.0191001256271355
15	0.0195714433046941
16	0.0190606953923192
17	0.021046185580301
18	0.0194438603018489
19	0.0195410818868263
20	0.0201909736391088
21	0.0198133223617867
22	0.0189530101363386
23	0.0201820115441755
24	0.0200911451952761
25	0.0202770137046323
