pos	3pG>A
1	0.00868131868131868
2	0.0095034772302112
3	0.00759727391935835
4	0.00873832089803052
5	0.00953090625221773
6	0.0122449566894011
7	0.0132499949375975
8	0.0131338638746217
9	0.0125220061683455
10	0.0123418552508433
11	0.0122109146086229
12	0.0128881618869219
13	0.0120555823017721
14	0.0124239722107617
15	0.01253528855626
16	0.0134440357612694
17	0.0135808532233245
18	0.0130678528188661
19	0.0129216233740456
20	0.0135302417207965
21	0.0135226639050426
22	0.0129968959647542
23	0.0126860015159373
24	0.012799105925241
25	0.013362243845985
