"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0491469847749244,0.0121985930135713,0.000216125276702238,0.120206954387826,0.47526913741198,-10974.92621198
"Std.",0.000170544093558175,0.000413548623636251,0.000207137135188983,0.0170399609263368,0.0021255746387196,1.66314153815425
"Acceptance ratio",0.19894,0.17722,0.14814,0.23556,0.20174,0.65378
"0%",0.0483920737123277,0.0108477202982335,1.38936529963719e-08,0.0683282123018817,0.467968142210092,-10987.1713729157
"2.5%",0.04881016282987,0.0114586336080724,6.69437302371695e-06,0.0888514868263676,0.471209924126314,-10979.0204337573
"5%",0.0488646720485867,0.0115636544516647,1.26818722120207e-05,0.0933405916680601,0.47178471127941,-10978.0976128294
"7.5%",0.0489001173406633,0.0116367241328017,1.76400224725118e-05,0.0964432197794869,0.472184407161264,-10977.5859443088
"10%",0.0489280146530355,0.0116866240099064,2.43325747322359e-05,0.0989295318191823,0.472537342982444,-10977.1807795514
"12.5%",0.0489538493238007,0.0117357539083394,3.01115486434774e-05,0.100659509441363,0.472794620811498,-10976.8570873724
"15%",0.0489715560689299,0.0117768776697076,3.65470335875719e-05,0.102590957833944,0.473054456175864,-10976.5804275159
"17.5%",0.0489879424964017,0.0118082195978671,4.27649967581286e-05,0.104015178365869,0.473252371623094,-10976.3513899967
"20%",0.0490018304809025,0.0118434690272788,4.91797324614915e-05,0.105487243750625,0.473456358724942,-10976.1545829224
"22.5%",0.0490182575455295,0.011874148906555,5.52356784130295e-05,0.10694933113713,0.473635779619181,-10975.9646790953
"25%",0.0490322517088911,0.0119048197268629,6.22979984298701e-05,0.108150755627948,0.473809961897113,-10975.7930040426
"27.5%",0.0490453241434774,0.0119331486602275,7.06504763469245e-05,0.109388087323233,0.47400324122951,-10975.6379287173
"30%",0.0490589259212179,0.0119587337890413,7.718765948541e-05,0.110820512904644,0.474144482808248,-10975.4962035019
"32.5%",0.0490702783287564,0.0119811700362563,8.54945910259358e-05,0.112061411740389,0.474321095081906,-10975.3701588398
"35%",0.0490833772295471,0.0120085485095168,9.56658706120873e-05,0.113197538455344,0.474450397617494,-10975.2452753803
"37.5%",0.0490936085723275,0.0120397869394091,0.000104255452320407,0.114373072755271,0.474587013024009,-10975.1266317318
"40%",0.0491035345913334,0.0120691047615659,0.000111974010714162,0.115322273767695,0.474725263760257,-10975.0102814074
"42.5%",0.0491138730298686,0.0120965401234272,0.000121618986168601,0.11636887103989,0.474857454265523,-10974.9044754441
"45%",0.0491254281737582,0.0121271850224258,0.000130785050360521,0.117426873619342,0.474985200329754,-10974.802576098
"47.5%",0.0491370065244107,0.0121522257819501,0.000141891527144091,0.118365041343584,0.475121165869647,-10974.7014566697
"50%",0.0491487193736146,0.0121769282593718,0.000153497126018352,0.119578963461487,0.475257991756601,-10974.6088214706
"52.5%",0.0491604067772843,0.0121985692224948,0.000163700383140106,0.120770172569131,0.475395607170182,-10974.5093887557
"55%",0.0491703250660749,0.0122251634451061,0.000174786759036279,0.121847714862642,0.475506604053795,-10974.417803279
"57.5%",0.0491802244570284,0.0122548358114131,0.000185503566142999,0.12296644710163,0.475647881638331,-10974.324548652
"60%",0.0491917388458925,0.0122790414219681,0.000198793384540198,0.123991154095611,0.475774102858008,-10974.2363071236
"62.5%",0.0492032695407919,0.0123147974279442,0.000212852539421224,0.125151381154298,0.475938226052542,-10974.1505037907
"65%",0.0492162594218161,0.0123454896336822,0.000228896193197497,0.126388321567888,0.476088795271735,-10974.0614429183
"67.5%",0.0492268637223327,0.0123761949945318,0.000247363650793554,0.127533351690659,0.476237370710429,-10973.9734382481
"70%",0.0492378381174573,0.0124057744129536,0.000262188346231635,0.128750992826422,0.476371203705702,-10973.8918423317
"72.5%",0.049249549304679,0.0124373066759425,0.000280362656354784,0.130139937472064,0.47655272368125,-10973.8054309712
"75%",0.049263834895099,0.0124734067690753,0.000302862448769806,0.131525018910707,0.476723216090812,-10973.7103665336
"77.5%",0.0492771801219664,0.0125132291965794,0.000327623667435189,0.132851013846795,0.476905975147155,-10973.6168862812
"80%",0.0492910933078402,0.0125546220119873,0.00035565243081421,0.134351581952713,0.4770632482377,-10973.5218047087
"82.5%",0.0493071018010249,0.0125973311732488,0.000383421218927129,0.135853153964776,0.477269068340787,-10973.4272669754
"85%",0.0493248523871255,0.0126416398042425,0.000418812791116933,0.137776407505839,0.477473849673781,-10973.3284778526
"87.5%",0.0493411934068321,0.0126927990591589,0.000457979095800005,0.139852395900245,0.477713668169894,-10973.2221072063
"90%",0.0493639749378665,0.0127476796010035,0.000503833220964619,0.142482015518832,0.478024903660562,-10973.1088146793
"92.5%",0.0493877175886107,0.012818725689533,0.000565209415632437,0.144995043746104,0.478392090000809,-10972.9888558816
"95%",0.0494201981647286,0.0129126964808791,0.000648559185981368,0.148678559377308,0.478803234350419,-10972.8493057644
"97.5%",0.0494747634541672,0.0130516835267853,0.000759847801685053,0.155549294263119,0.479401330479089,-10972.6409680603
"100%",0.0498444140480111,0.0137850565216866,0.00167954309896812,0.19858714079512,0.483512028981056,-10972.0902885655
