"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0608335869885284,0.0151314748842231,0.0605494489189605,0.653349654335428,0.511601040853548,-2469.02286927614
"Std.",0.000670930243478968,0.000588661207949222,0.0332439416142055,0.107376738964285,0.00716235873301306,1.72702591967528
"Acceptance ratio",0.19706,0.26696,0.28076,0.23736,0.16714,0.73082
"0%",0.0577963709551048,0.0127751848501537,0.0207677686932647,0.244260822884267,0.487093566742982,-2481.82381972485
"2.5%",0.0595143189338696,0.0139832770403387,0.0333640621151957,0.455251538797431,0.497584276403225,-2473.4027515838
"5%",0.0597366878268891,0.0141550759830612,0.0361272484648959,0.487747774385165,0.500043213549784,-2472.41762649536
"7.5%",0.0598780927891912,0.0142756274882005,0.0377545675807017,0.508707145396459,0.501450280941638,-2471.78774012273
"10%",0.0599794462420951,0.0143759347358423,0.0393361876420217,0.524037297810912,0.502540370026005,-2471.37086313364
"12.5%",0.0600701146734863,0.0144533810022823,0.0407542126643935,0.536691076719199,0.503440960445963,-2471.02529527823
"15%",0.0601433976550537,0.0145190475586623,0.0418514799448479,0.546185253251515,0.504248490696947,-2470.73760763024
"17.5%",0.0602225425169384,0.0145811324170543,0.0428397472407508,0.555153320252938,0.505004120591144,-2470.4852659187
"20%",0.0602807979016463,0.0146344361100208,0.0438731239155289,0.56479469098946,0.505606485548392,-2470.26658938928
"22.5%",0.060338363839111,0.0146896929146168,0.0448476849484823,0.573306697481801,0.506148775534369,-2470.06388881265
"25%",0.0603886797266117,0.0147388968852986,0.0457050631502969,0.581729669665177,0.506821599357281,-2469.89958033747
"27.5%",0.0604339962011547,0.0147822589128073,0.0466004843944338,0.589091431059767,0.507366393436549,-2469.74275261726
"30%",0.0604855934902931,0.0148293844706441,0.0475036673008616,0.596236773162393,0.507913476027438,-2469.5959130279
"32.5%",0.0605292850902117,0.0148630962549564,0.0482997226002063,0.602367452056965,0.50840987665628,-2469.45137167068
"35%",0.0605732050688109,0.0149042032247842,0.0489976235737419,0.608679243160532,0.508860529017948,-2469.33047540763
"37.5%",0.0606176750460797,0.0149467705570175,0.0498571219582907,0.615753021210682,0.50936393483808,-2469.19983734963
"40%",0.0606642303811624,0.0149786957095183,0.0506681003504188,0.622627111118482,0.509752095267102,-2469.08564135252
"42.5%",0.0607076765969217,0.0150175298936857,0.0515474612260343,0.628779565328574,0.510145366508835,-2468.96837151217
"45%",0.060750800505952,0.0150573218485306,0.052364966957931,0.634944433507783,0.510597595359052,-2468.85878471214
"47.5%",0.0607897457152483,0.0150919128041844,0.0531528909549507,0.641570712839998,0.511148238783315,-2468.75449833129
"50%",0.0608359264174127,0.0151300590932019,0.0540464986438457,0.647626687912659,0.511532467793378,-2468.65005061649
"52.5%",0.0608769210179154,0.0151726314496921,0.0549733001302224,0.653770178561516,0.511995672464526,-2468.55368851172
"55%",0.0609150880392081,0.0152083402109157,0.0559599003236455,0.659553702766896,0.512450442179491,-2468.45984482516
"57.5%",0.0609559717826667,0.0152439641333981,0.0569468702554038,0.666175004196131,0.512871265882871,-2468.37172658268
"60%",0.0609938177111971,0.0152805706917258,0.0579619057292054,0.672503852611131,0.51328894937211,-2468.28407143449
"62.5%",0.0610371881051416,0.015317336323102,0.0589698066797922,0.678927617901464,0.513799619919498,-2468.19330773279
"65%",0.0610838919781784,0.0153593684123946,0.0599722984536027,0.685083797580926,0.514301512966445,-2468.10901297877
"67.5%",0.0611284584204228,0.015399326131068,0.0611086926071978,0.692482977698732,0.514822530007496,-2468.01982025291
"70%",0.0611777414456276,0.0154428567601128,0.0622447647742114,0.700401934969571,0.515298513531526,-2467.92558825793
"72.5%",0.0612228023619792,0.0154888616683364,0.0636239385219342,0.709497835744259,0.515816596845513,-2467.83324553616
"75%",0.0612703037797439,0.0155405956517611,0.0651692623440231,0.717580202479438,0.516356200748762,-2467.74309449903
"77.5%",0.0613197900889091,0.0155865489236947,0.0670275572691862,0.725799403028098,0.516934631856995,-2467.65081011739
"80%",0.0613805006079967,0.0156317385689407,0.0691949662817139,0.735317715949117,0.517568565322509,-2467.5610455065
"82.5%",0.0614464610903614,0.0156871931298597,0.0713425281501086,0.748225583689076,0.51825266504574,-2467.47634620949
"85%",0.0615126793669201,0.0157450659983728,0.0741228027444776,0.761026681493116,0.519067458828225,-2467.37800114318
"87.5%",0.0615992330038272,0.015815920231379,0.0774572506655541,0.776601632438634,0.519789121229633,-2467.2803937835
"90%",0.0616813630906881,0.0158782910598477,0.0821685080700334,0.797283332413707,0.520840349938621,-2467.18399787994
"92.5%",0.0617932667351848,0.0159686011192394,0.0891268616838464,0.818224975105596,0.522071016137143,-2467.06976969727
"95%",0.0619486306429255,0.0160962744048222,0.100656812330857,0.846193537982043,0.523518721240089,-2466.94121423789
"97.5%",0.0621731493058431,0.016279634737985,0.125107633632211,0.886988293983798,0.525728746857003,-2466.76520632728
"100%",0.0632487922437312,0.0174719160615227,0.602110260452746,0.975304096848207,0.541974506390049,-2466.3367214339
