"","Position","C.T","G.A"
"1",1,0.521625134129729,0.29590432655979
"2",2,0.502925527217564,0.302077695575853
"3",3,0.482312605398267,0.326732885243894
"4",4,0.466368612150494,0.34688792300175
"5",5,0.458145566068663,0.356688286727015
"6",6,0.453148717309934,0.362663575701387
"7",7,0.447734244557293,0.369396952643067
"8",8,0.441894169615568,0.376571772297302
"9",9,0.438531924041468,0.380578721246415
"10",10,0.436833825557424,0.382566539250533
"11",11,0.437627630440631,0.381606835231274
"12",12,0.440504315375266,0.378135389379193
"13",-12,0.386505858391141,0.432781579259135
"14",-11,0.390673670313672,0.42923459910025
"15",-10,0.39144947221767,0.428577372740822
"16",-9,0.389403711031213,0.430371791302711
"17",-8,0.386198845352955,0.43315229156909
"18",-7,0.380410234515343,0.438057213740026
"19",-6,0.374295896431408,0.443199077913992
"20",-5,0.368147172959174,0.448526240592201
"21",-4,0.359180960820062,0.456465691815645
"22",-3,0.343160926625818,0.470420859226255
"23",-2,0.325698954431981,0.488107139470094
"24",-1,0.327932949540455,0.503369427932904
