"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0481978286074389,0.00413645848530176,2.38909081901609e-05,0.155531905146412,0.523281802874848,-8070.37582402902
"Std.",0.000182812294886768,0.000183428309282688,2.31957836553734e-05,0.0156584041152534,0.00246759677513923,1.71586201426774
"Acceptance ratio",0.20136,0.1598,0.13084,0.24774,0.22282,0.65828
"0%",0.0475365217371114,0.00346134072424216,1.24171513471287e-10,0.100856694189446,0.514482357709833,-8082.38654526672
"2.5%",0.0478291932879522,0.00378779752507582,5.85078017039432e-07,0.126087533061689,0.518499466064519,-8074.55353664321
"5%",0.0478932472435825,0.00384274669672553,1.26813925807517e-06,0.130581574560658,0.519270389638345,-8073.62932961102
"7.5%",0.0479298820352455,0.00387571260090294,1.81174531269778e-06,0.133625189296588,0.519805510492713,-8073.09168842651
"10%",0.0479633001522932,0.00390128029021066,2.46566071205338e-06,0.135814234846207,0.520171412188471,-8072.69788731573
"12.5%",0.0479884983689741,0.00392840464268697,3.33069333704135e-06,0.137679559185629,0.52047544977181,-8072.37476732234
"15%",0.0480101422440539,0.00394921392209347,4.1456203144022e-06,0.139413095472148,0.520751579450131,-8072.11734717174
"17.5%",0.048027597985481,0.00396968028578928,4.75938913117029e-06,0.141005341397786,0.520990083816303,-8071.88480905498
"20%",0.0480437503900809,0.00398113471112399,5.48344360613978e-06,0.142304955325716,0.521213442614793,-8071.67472104116
"22.5%",0.0480600520578821,0.00399660305571991,6.28530338890993e-06,0.14355389888217,0.521404303032212,-8071.48310497101
"25%",0.048074442807357,0.00401027268694471,6.9672181476008e-06,0.144767909943058,0.521612109174686,-8071.31834831356
"27.5%",0.0480895599195054,0.00402369920558555,7.90411634323012e-06,0.145830219278581,0.521790846904891,-8071.15771766736
"30%",0.0481038331836113,0.00403824171042541,8.74452915434581e-06,0.146974235346125,0.521939199255431,-8071.01343648111
"32.5%",0.0481155047609938,0.00405169880697185,9.58200866655955e-06,0.148063464433338,0.522109175751026,-8070.86621774774
"35%",0.0481277881443205,0.00406324262033604,1.06849869394382e-05,0.149044323112936,0.522291770949029,-8070.74005943214
"37.5%",0.0481402425851765,0.00407697110632581,1.16055497163877e-05,0.150147111314493,0.522434505164213,-8070.62491645845
"40%",0.0481532894383012,0.00409049021918237,1.25127332939594e-05,0.151116935381377,0.522592802451691,-8070.50227225055
"42.5%",0.0481643145124878,0.0041021250183245,1.36402654396083e-05,0.152145136960762,0.522773051783331,-8070.38637429926
"45%",0.0481763453187018,0.00411284531728349,1.47724494261563e-05,0.15310559500203,0.52294271286866,-8070.27857174903
"47.5%",0.0481886945149052,0.00412372372793827,1.61839131277924e-05,0.154172589879376,0.523101276761174,-8070.16611392446
"50%",0.0482004533343615,0.00413422957288601,1.76585846245342e-05,0.155123658552491,0.523239264006735,-8070.06116550536
"52.5%",0.0482105017716841,0.00414377553383632,1.89804475458212e-05,0.15605364578,0.523404276375856,-8069.96433037385
"55%",0.048224034838045,0.00415579048353467,2.02957393896372e-05,0.157012366417341,0.523565571084503,-8069.86867334287
"57.5%",0.0482355429399565,0.00416522920803866,2.15423044605842e-05,0.157975647660444,0.523710076884453,-8069.77088837672
"60%",0.0482462892384926,0.00417897594715641,2.26003065046011e-05,0.159053971106335,0.523861008428006,-8069.6722407595
"62.5%",0.0482570903590689,0.0041901249332466,2.39334059971772e-05,0.160116736027998,0.52403810629864,-8069.58419695513
"65%",0.048270880722058,0.00420227330142187,2.54396310609781e-05,0.161187348406786,0.524223688314809,-8069.48631639293
"67.5%",0.0482830183970308,0.00421566527680379,2.6755561924744e-05,0.162281055135487,0.52437595748932,-8069.39072075718
"70%",0.0482951860819772,0.0042252395952963,2.86444424503304e-05,0.163436769356224,0.524556191513036,-8069.30359314887
"72.5%",0.0483083012735275,0.00424093334270026,3.07715390758482e-05,0.164654696706622,0.524740078061722,-8069.20759988016
"75%",0.0483214429987359,0.00425438894614437,3.28828623017407e-05,0.165775143126936,0.524938979287502,-8069.1056827265
"77.5%",0.0483349557998274,0.00426723094346499,3.53106278504633e-05,0.167096424896813,0.525148301399869,-8069.00835978668
"80%",0.0483505178591391,0.00428790550193877,3.78721864930509e-05,0.168332658694414,0.525351091851536,-8068.90060294394
"82.5%",0.0483665331087355,0.00430604585424801,4.12475274849244e-05,0.169906105743031,0.525558850611047,-8068.79804211102
"85%",0.0483846255842355,0.00432683671389598,4.47128028754621e-05,0.171584046769365,0.525815563383798,-8068.68730323622
"87.5%",0.0484051504004,0.00434720661475465,4.87174744476681e-05,0.17377697336259,0.526135482660159,-8068.57808038505
"90%",0.0484284900712084,0.00437203627401141,5.38690746700279e-05,0.17599682753507,0.526493807157968,-8068.45907731554
"92.5%",0.0484601148945901,0.00440747290743834,6.07418362820732e-05,0.178608111899714,0.526923268126503,-8068.32740272931
"95%",0.0484989613013198,0.00444666394389794,7.05862100380326e-05,0.182225797674423,0.527466229039244,-8068.17540943598
"97.5%",0.048558366207681,0.00451837664741626,8.60030240871189e-05,0.187476779586546,0.52816348412889,-8067.98344133055
"100%",0.0488726842275511,0.0047894233544316,0.00022063081982854,0.22174500167872,0.532815706781001,-8067.40731629262
