"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0367269611708983,0.0200266230083691,0.0461670399536397,0.427666769339061,0.797387466068046,-40862.0277226984
"Std.",0.000106461350442813,0.000131388759768794,0.0014978109919859,0.0211427476481644,0.00273422582484132,1.54609675314499
"Acceptance ratio",0.22368,0.12026,0.11926,0.19816,0.2196,0.62058
"0%",0.036291750652255,0.0195283816954827,0.0410042545836986,0.352397924085543,0.78549160555791,-40873.8379376957
"2.5%",0.0365184484619665,0.0197688490301707,0.0433379913281508,0.386350461219882,0.792138335432934,-40865.8730174558
"5%",0.036548827411613,0.0198120327336682,0.0438165082099218,0.393472840440278,0.793008103808948,-40864.98290248
"7.5%",0.0365686081178065,0.019837880772568,0.0440593732277782,0.3974583787937,0.793571344947676,-40864.4566599764
"10%",0.0365857441729671,0.0198619895563202,0.0442857373366892,0.400549062507874,0.793970309648044,-40864.0939316385
"12.5%",0.0366010960591825,0.0198786740816243,0.0444433064197844,0.403479612030215,0.794317434508917,-40863.7936124208
"15%",0.0366154099431229,0.0198924525692194,0.0446188892778138,0.405735910408764,0.794589203326543,-40863.5547369688
"17.5%",0.0366275195194143,0.0199036052831111,0.0447840866250497,0.407898961742785,0.794829825481583,-40863.3375961396
"20%",0.0366374088008233,0.019915717390535,0.0448905627700211,0.409853383279739,0.795059067530485,-40863.1488159305
"22.5%",0.0366459792570821,0.0199248635472545,0.045028022490304,0.411671010065805,0.795300823789508,-40862.9799038406
"25%",0.0366542979105039,0.0199351859822153,0.0451340724829335,0.413633333182055,0.795547784100067,-40862.8248897463
"27.5%",0.0366648036864022,0.019943085164366,0.0452355110946029,0.415183371663784,0.795764400661275,-40862.6858594483
"30%",0.0366741818987901,0.0199557581726223,0.0453295210839529,0.41645915304561,0.795946353681207,-40862.5570188784
"32.5%",0.0366812207285413,0.0199655917328766,0.0454284530909412,0.417910146530188,0.79611814061691,-40862.4271957236
"35%",0.0366885845760193,0.0199752196039053,0.0455181253598198,0.419346312933292,0.796301915750714,-40862.3116702104
"37.5%",0.0366951492988088,0.0199838016861864,0.0456147905139209,0.42063296266344,0.796486154904408,-40862.1988283402
"40%",0.0367014607815006,0.0199925337746574,0.0457149043922697,0.42181441783446,0.79664679362203,-40862.0857765498
"42.5%",0.0367088313809498,0.0200009688735357,0.0458214044016879,0.423377896876172,0.796823742527936,-40861.9892407376
"45%",0.0367150826647651,0.0200086589263377,0.0459162856171968,0.424627460364528,0.79697073960658,-40861.8920068947
"47.5%",0.0367210833457637,0.0200183572362538,0.0460176619712592,0.426051433245159,0.797150837579405,-40861.8008328724
"50%",0.0367287219162449,0.0200270784883587,0.0461055425761859,0.427442975924736,0.797325384921355,-40861.7102315759
"52.5%",0.0367351509214804,0.0200362087806983,0.0462126648401692,0.428873629782429,0.797497265300505,-40861.6257243554
"55%",0.0367421055344095,0.0200452908939531,0.0463107330495011,0.430128806683282,0.797671601316255,-40861.5380267919
"57.5%",0.0367489927667918,0.0200535550646031,0.0464098857860144,0.43164198164334,0.797827941413447,-40861.4535492638
"60%",0.0367564841383343,0.0200622747972137,0.0465360065604612,0.43291026088683,0.797988958944627,-40861.3757329983
"62.5%",0.0367629541271708,0.0200697901891175,0.0466210496449955,0.434401013821857,0.798199068085969,-40861.2851398743
"65%",0.0367703109230657,0.0200784213057174,0.0467257571936907,0.435859960968185,0.798393289102803,-40861.2086163014
"67.5%",0.036776560087908,0.0200881529967843,0.0468290637482252,0.437482744336731,0.798571435620219,-40861.1339289747
"70%",0.0367842675987967,0.0200978791898976,0.0469526869512729,0.438967005344302,0.798783136207103,-40861.0552961405
"72.5%",0.0367921003792272,0.0201066099858284,0.0470568059485297,0.440648892235239,0.799006858746795,-40860.9820619188
"75%",0.0368009840405346,0.0201168566163372,0.0471682366008671,0.442198823344239,0.79920670225094,-40860.9002985264
"77.5%",0.0368087836959512,0.0201254055609369,0.0472870790230282,0.44403951758044,0.799413416192647,-40860.8131484671
"80%",0.036817904901242,0.0201372542097535,0.0474546298182742,0.446099950155564,0.799663301613015,-40860.7269725247
"82.5%",0.0368263905351991,0.0201486867703225,0.0476094599529607,0.447936485799989,0.799943684837278,-40860.6456140332
"85%",0.0368361492634032,0.0201613510402366,0.0477838479441081,0.450074335534522,0.800212331462875,-40860.5581449321
"87.5%",0.0368476659314751,0.0201772728062592,0.0479464839892897,0.452511244468076,0.800532951350768,-40860.4679444763
"90%",0.0368621342139488,0.0201983310094918,0.0481373272442072,0.454862723659817,0.800903250775465,-40860.366010748
"92.5%",0.0368766894675773,0.0202190199183225,0.0483590273425131,0.458021189807477,0.801382889805756,-40860.2537423001
"95%",0.0368979860130831,0.0202435743344863,0.0487166968501262,0.461972123952252,0.802017882095259,-40860.1359381012
"97.5%",0.0369316635354394,0.0202794259005751,0.0492204944431811,0.469136392624125,0.802894533096486,-40859.9788246758
"100%",0.0370992335754735,0.0205130850789256,0.051670448733136,0.501941427418823,0.811111587958054,-40859.6017352835
