"","Position","C.T","G.A"
"1",1,0.713284426087639,0.416141691019811
"2",2,0.683956520929029,0.39925448601115
"3",3,0.659333396683993,0.404744530874564
"4",4,0.639233737088711,0.418869556014348
"5",5,0.620782853841399,0.439657369006446
"6",6,0.602481665930506,0.463676184114438
"7",7,0.582590233459495,0.489742315124569
"8",8,0.5664522919366,0.508471684683245
"9",9,0.565447964836486,0.507906822538959
"10",10,0.57123728257009,0.499287144736605
"11",11,0.583837265491909,0.480539867574285
"12",12,0.597766169360182,0.457011686711095
"13",-12,0.502072486975081,0.567510068433367
"14",-11,0.504829292486527,0.565717880824949
"15",-10,0.50818193679843,0.563629225766634
"16",-9,0.511359938725563,0.561977767356467
"17",-8,0.514242271130835,0.561137033319563
"18",-7,0.509896865017535,0.56704998341325
"19",-6,0.503004524757451,0.576345097684871
"20",-5,0.492395510936407,0.590409664674381
"21",-4,0.476482323374113,0.610806711884764
"22",-3,0.462913646235742,0.634659147764487
"23",-2,0.4718036656385,0.657086559204778
"24",-1,0.517444424151846,0.67811894630718
