pos	3pG>A
1	0.023449381736428
2	0.030789079117124
3	0.0197290502212895
4	0.0197050078703434
5	0.0185297187357829
6	0.0208426276347778
7	0.021435511294632
8	0.0195341212318302
9	0.0188083951896843
10	0.0206557975539693
11	0.0196820441839805
12	0.0196823909869598
13	0.0219579785357989
14	0.019013851182617
15	0.0185612349343011
16	0.0185496436690592
17	0.0219043735558274
18	0.0199237147774295
19	0.0176214127477063
20	0.0183682753914395
21	0.0204360033205201
22	0.0202205695849355
23	0.022479553884886
24	0.0262026446012817
25	0.0265666524990308
