"","Position","C.T","G.A"
"1",1,0.558867028367546,0.333801248826934
"2",2,0.528246879855456,0.320613109687016
"3",3,0.506564918687734,0.330520213997457
"4",4,0.490771128581216,0.345075438609577
"5",5,0.480891195382839,0.355541671925346
"6",6,0.473282737902361,0.364667267779043
"7",7,0.46589349066235,0.374072321520436
"8",8,0.458088556110736,0.383936245227048
"9",9,0.45297881263627,0.390149932646155
"10",10,0.449949292930948,0.393742676124491
"11",11,0.447388111207011,0.396744053693696
"12",12,0.446849200485368,0.397359735034902
"13",-12,0.403329724996474,0.441096621971041
"14",-11,0.403040334875727,0.44135976062214
"15",-10,0.399402639202458,0.444488848722154
"16",-9,0.39449484146651,0.448620300341352
"17",-8,0.390730410320573,0.451789775391468
"18",-7,0.385749669417418,0.455989673067609
"19",-6,0.379536495072223,0.461343807870997
"20",-5,0.372766295923723,0.467722644510664
"21",-4,0.364678620588195,0.476636303877947
"22",-3,0.353442530130177,0.491446394263043
"23",-2,0.348827053770171,0.511506979128737
"24",-1,0.368296599311922,0.540138573920086
