pos	3pG>A
1	0.0308562006830762
2	0.0404020051410743
3	0.0268508963039407
4	0.0258559629867894
5	0.0259300356245985
6	0.0269884696858344
7	0.0287074241206651
8	0.0248189594789122
9	0.0253758528077054
10	0.0264359343233186
11	0.0246861592730247
12	0.0259551118577696
13	0.0276856732752083
14	0.0249536540150259
15	0.0238525129679169
16	0.0241359027147296
17	0.0245765874288857
18	0.0238087367022156
19	0.0211363026144077
20	0.0220585658720054
21	0.0234891261265359
22	0.0241313473599029
23	0.0252357320099256
24	0.0307637286259903
25	0.0321607103322108
