pos	5pC>T
1	0.0257210071021247
2	0.0396160070082371
3	0.0220525958069744
4	0.0238081618177034
5	0.0217971312478582
6	0.0258716010380232
7	0.0260555214514699
8	0.0216035342047534
9	0.0241553556456912
10	0.024351319075019
11	0.0211236933797909
12	0.0217376823500677
13	0.020317788103023
14	0.0229633444930895
15	0.0204115983661744
16	0.0217940730465857
17	0.0189277455958426
18	0.0212500756338113
19	0.0187116495470994
20	0.0192647905866864
21	0.0214457144215004
22	0.0228051971487864
23	0.0231027847205326
24	0.0348306710026325
25	0.0297990789007541
