"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0462973978556155,0.0197321727972281,0.0260116611406379,0.627576478530972,0.606306797246316,-13721.7288843077
"Std.",0.000185013120464612,0.000188324676734028,0.0125018826538315,0.149143361146877,0.00297512409076552,1.79607401328655
"Acceptance ratio",0.20738,0.17756,0.18908,0.2004,0.25058,0.6834
"0%",0.0455443659838799,0.0187860217007976,8.16631779173866e-06,0.000353963070967245,0.59579875023548,-13733.729178843
"2.5%",0.0459360484799315,0.0193734048057929,0.0131102041079414,0.363767245630196,0.60055514540387,-13725.8949044844
"5%",0.0459894638830388,0.0194287998510324,0.0193172664633387,0.424296566639858,0.601486943503179,-13725.0981109745
"7.5%",0.0460289774465565,0.0194705803350048,0.0206600816834704,0.456699303168416,0.602072464801694,-13724.5983725036
"10%",0.0460603379928234,0.0194978654906314,0.0213087141568142,0.474844366690193,0.602483018191265,-13724.2055220424
"12.5%",0.0460826936926647,0.0195193893322945,0.0218129974593631,0.491473033925638,0.602838992787046,-13723.8815776816
"15%",0.0461050323056156,0.019542402271571,0.0221735452155104,0.505354042229063,0.603184292682657,-13723.6232704146
"17.5%",0.046125023134455,0.0195597516882388,0.0225087571890424,0.517406039959669,0.603463140810197,-13723.3795763412
"20%",0.0461390373775639,0.0195769684415005,0.0227940181542857,0.526543049670127,0.60374492811799,-13723.1749435049
"22.5%",0.0461554802540293,0.0195920282321159,0.0231110239497697,0.536756182214893,0.604004319726071,-13722.9915033531
"25%",0.0461710054390642,0.0196077494735586,0.0233260087313442,0.543702726142982,0.604277356289285,-13722.8120615287
"27.5%",0.0461850205816038,0.0196216142435695,0.0235409294463324,0.552099978675242,0.604487897248495,-13722.6483394487
"30%",0.0461978902149338,0.019636185786903,0.0237364485333718,0.558823800462521,0.604698362291193,-13722.4948735777
"32.5%",0.0462117710923829,0.0196487599439101,0.023953944586989,0.56576415288101,0.604922765544613,-13722.3313813343
"35%",0.0462248077471433,0.0196588034987819,0.0241329419292845,0.572519616212483,0.60513853321612,-13722.1713795991
"37.5%",0.0462374926125035,0.0196749458020922,0.0242908736660398,0.578763050998537,0.605332603742809,-13722.0192844659
"40%",0.0462508413603552,0.0196862868242602,0.0244840246462585,0.584576334794669,0.605539065879471,-13721.8821619302
"42.5%",0.0462639623208274,0.0196986603524499,0.0246528893874703,0.591512801420081,0.605733557420866,-13721.7489949209
"45%",0.0462745836560806,0.0197097968585481,0.0248123581217582,0.59743167457979,0.605921330724441,-13721.6154976047
"47.5%",0.0462849209657811,0.0197216741936922,0.0249409156889042,0.603768776612233,0.606143676725191,-13721.4920085194
"50%",0.0462969551343358,0.0197321831457961,0.0251164732732334,0.609697133750526,0.606331981153219,-13721.3731162133
"52.5%",0.0463087131106121,0.0197427598805328,0.0252776565493037,0.615811491997181,0.606515538903415,-13721.2520090359
"55%",0.0463220958916671,0.0197538409179514,0.0254727119425052,0.623599725470533,0.606700814883092,-13721.1374789969
"57.5%",0.0463354258278302,0.0197653435744377,0.0256668645168281,0.630292793234506,0.606888558505671,-13721.0315758621
"60%",0.0463467432763899,0.0197762356212846,0.025872395319275,0.636819464506356,0.607058378093952,-13720.9245347752
"62.5%",0.0463584403932854,0.0197886812808319,0.0260245853395024,0.644443781076781,0.607249364849628,-13720.82542475
"65%",0.0463704116457201,0.0198008764737628,0.0262528495426356,0.652269422533123,0.607436683428221,-13720.722529915
"67.5%",0.0463825884273231,0.0198121927579427,0.0264834777264121,0.661083159768149,0.607652426247334,-13720.6280967544
"70%",0.0463971756659323,0.0198266658723968,0.0267146983038233,0.669242651820947,0.607849709847816,-13720.5261203777
"72.5%",0.0464095271950664,0.0198398716896109,0.02699722556616,0.678455739232614,0.608050079075944,-13720.4274965019
"75%",0.0464227691837073,0.0198529289844047,0.027232764531083,0.690844424097781,0.608317843318169,-13720.3383946584
"77.5%",0.0464382552768279,0.0198661034655783,0.0274875566761988,0.703356014363558,0.60855412052681,-13720.2444655613
"80%",0.0464566642215367,0.0198820874282078,0.0277548870008549,0.717923758628922,0.608821647068181,-13720.1510330729
"82.5%",0.0464740462301692,0.0199006763639336,0.0280925333799127,0.73427975414266,0.609074902642457,-13720.0492274069
"85%",0.0464937599763064,0.0199213793885943,0.028484976910798,0.75819166039098,0.609443903839989,-13719.9475193598
"87.5%",0.0465121477326995,0.0199438789308054,0.0289350618357447,0.789109571410716,0.609775811184042,-13719.8401677204
"90%",0.0465339652156775,0.0199659846124904,0.0294973435053558,0.839343542674829,0.610163936216902,-13719.7271532671
"92.5%",0.0465653219591311,0.0199977530913048,0.030138606116887,0.906391296194194,0.610592489103707,-13719.610205629
"95%",0.0465981383900706,0.0200379211100308,0.0311379899647949,0.955030628301894,0.611193439759957,-13719.4839520065
"97.5%",0.0466573964185373,0.0200998480198757,0.0346768224291128,0.983292682250331,0.612112045180162,-13719.3020367529
"100%",0.0469439632289313,0.0211582622425055,0.321231406534292,0.99980284643046,0.617466319517025,-13718.8467006202
