pos	3pG>A
1	0.0110657401976267
2	0.0133785472952067
3	0.00997994998760954
4	0.0101491071976437
5	0.00913367014260471
6	0.0125880303290555
7	0.014359768081761
8	0.0118787578534916
9	0.0131712380247915
10	0.0143581767320929
11	0.0150168592053579
12	0.0153917743494291
13	0.0143629874032553
14	0.0137851604706665
15	0.0146545458877915
16	0.0166732735113578
17	0.0142426435118186
18	0.0163985782276041
19	0.0137453420516066
20	0.0148321167883212
21	0.0168891573542736
22	0.0164432171729162
23	0.01576103626454
24	0.0155353638874655
25	0.0165144789198887
