"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0515416069525009,0.00280508874302163,2.86149718245704e-05,0.154347424972496,0.472845251105003,-7310.03949694158
"Std.",0.000217610559165756,0.000203869042458512,2.8313018046772e-05,0.0204510704408827,0.00252006284524347,1.72779657198111
"Acceptance ratio",0.24154,0.18338,0.15524,0.17662,0.23402,0.66836
"0%",0.0507848026745368,0.00207018530577281,1.97627957595175e-08,0.0867044377896144,0.460996596003922,-7325.44684172453
"2.5%",0.0511302184165855,0.00241622207209927,6.30336032695301e-07,0.11708888351518,0.467813041998049,-7314.19369747142
"5%",0.0511893334758575,0.00247044057054655,1.33823443030273e-06,0.122728724245686,0.468608394875179,-7313.29584565904
"7.5%",0.051230697222196,0.00251513632581242,1.98022711584434e-06,0.126062873604695,0.469194646517573,-7312.73709709554
"10%",0.0512613520322851,0.00254469012997977,2.73089525378446e-06,0.128585208400926,0.469588567695208,-7312.34942498414
"12.5%",0.0512896865082323,0.00257307546806593,3.82097619562893e-06,0.131016946230134,0.469940406262561,-7312.02941505945
"15%",0.0513165667306675,0.0025973741570498,4.68562712317429e-06,0.133135852378512,0.470238243264691,-7311.74520477776
"17.5%",0.0513370937228395,0.0026158479156239,5.34338242242906e-06,0.135092484971557,0.470484113353258,-7311.50708263941
"20%",0.0513559478786622,0.00263645621067637,6.15157068262342e-06,0.136607287246768,0.470717386145779,-7311.30808779657
"22.5%",0.0513735123404445,0.00265197123168145,7.09157112774717e-06,0.138552272020856,0.470935432185868,-7311.12850034099
"25%",0.051391531561174,0.00266629557621359,8.05558772632956e-06,0.140186677940283,0.471153736911011,-7310.96820809986
"27.5%",0.0514080945449901,0.00268181788786609,9.08708162839124e-06,0.141626066878621,0.471326397633422,-7310.80396676318
"30%",0.0514231654201205,0.00269760049427178,1.02400119437546e-05,0.143189801449455,0.471518795194959,-7310.66039875796
"32.5%",0.0514395326830317,0.00271297278316391,1.11894311902684e-05,0.144515220495784,0.471686099804637,-7310.52192497337
"35%",0.0514538608554291,0.00272619105421051,1.24595305324229e-05,0.145721729156905,0.471855397671242,-7310.39034942401
"37.5%",0.0514664984719521,0.00273799109735167,1.36081009123877e-05,0.146920097090392,0.472036239319727,-7310.26810564268
"40%",0.0514809602522339,0.00275322304556265,1.47164860662467e-05,0.148404276009707,0.472207948328847,-7310.14757004935
"42.5%",0.0514965077004242,0.00276507252079422,1.62323688790237e-05,0.149543459119723,0.472367122987542,-7310.03488774286
"45%",0.0515104957965169,0.00277763003501787,1.76484939675332e-05,0.150787103344946,0.472514946616676,-7309.93425066329
"47.5%",0.0515245666337525,0.00278887995901788,1.90437699445534e-05,0.151958824243554,0.472667290170893,-7309.8322858023
"50%",0.0515379456772663,0.00280295628445572,2.01385138911669e-05,0.15355800309565,0.472841197938635,-7309.72960029881
"52.5%",0.0515503714318215,0.00281423938598206,2.18359605518664e-05,0.154694757025239,0.472998862658106,-7309.63593423804
"55%",0.0515641957346343,0.00282671662537434,2.33192014505765e-05,0.15608346318068,0.473192965590892,-7309.53257600627
"57.5%",0.0515786363873441,0.0028390713398426,2.49017665175547e-05,0.157139588705336,0.473360877021338,-7309.4334342972
"60%",0.0515933457505753,0.00285177910369354,2.65585311986004e-05,0.158484044565134,0.473539074112242,-7309.34346293468
"62.5%",0.0516108750767868,0.00286471072431674,2.85587641783127e-05,0.159862050714722,0.473691531113128,-7309.25125661913
"65%",0.051625542699278,0.00288038271828192,3.04642413791545e-05,0.161357454165117,0.473856148453368,-7309.15598457174
"67.5%",0.051639794933335,0.00289439685184859,3.27763412844677e-05,0.162790228765175,0.474015644143195,-7309.06114443995
"70%",0.0516554304929047,0.00290864536407821,3.49947240973138e-05,0.164329645081858,0.474199036904878,-7308.96845461137
"72.5%",0.0516750238902217,0.00292459548015059,3.7476744073356e-05,0.165709811874722,0.474389503065839,-7308.87098442097
"75%",0.051691487629056,0.0029394059784377,4.03628227568333e-05,0.167298128640935,0.474600640242508,-7308.77602382436
"77.5%",0.0517084626288466,0.00295891529813645,4.2894177147482e-05,0.169219227165058,0.474798599069041,-7308.68697088372
"80%",0.0517251523335518,0.00297849245271992,4.63019555548408e-05,0.170878159589226,0.475041410738803,-7308.58787665249
"82.5%",0.0517464081208122,0.00300036560337896,4.95102112821457e-05,0.173222487048675,0.475251364472274,-7308.48181024092
"85%",0.0517702851558908,0.00302054634988638,5.35987521164877e-05,0.175577435694446,0.475495856601197,-7308.36969072726
"87.5%",0.0517918377507631,0.00304493373583797,5.78377213592835e-05,0.178195545441084,0.475749486731991,-7308.25216229873
"90%",0.0518222972819674,0.00306953715423419,6.44016218540583e-05,0.18102940377738,0.476078973005466,-7308.12738963042
"92.5%",0.0518578361213164,0.00309474961603884,7.40556145816353e-05,0.184916671259804,0.476480034337893,-7307.99888463621
"95%",0.051902230638247,0.0031405697089211,8.60822092349469e-05,0.190205518197046,0.476914735118171,-7307.8378547491
"97.5%",0.051973019777621,0.00320767310571966,0.000102530649452314,0.19716746032011,0.47769995214519,-7307.63536316618
"100%",0.0524021684112665,0.0037064942497646,0.000285843341859796,0.256998905173479,0.481395759970168,-7307.05949047751
