pos	5pC>T
1	0.0392514118067698
2	0.0579400215996624
3	0.0342200962102863
4	0.0351186577316471
5	0.0312664293332132
6	0.0327082838832186
7	0.0341092080222515
8	0.0285864650862378
9	0.0291311074861555
10	0.0303106031211569
11	0.0260126525761936
12	0.0272684078968208
13	0.0270644730733519
14	0.0270516100746635
15	0.0250306318921757
16	0.0233748721976084
17	0.0228930914112547
18	0.0235250360314287
19	0.0214330379282834
20	0.0210634343535478
21	0.0235021790599128
22	0.022443163647476
23	0.0249205279530587
24	0.0370516717325228
25	0.0402839079822958
