"","Position","C.T","G.A"
"1",1,0.803064607477705,0.448998291115142
"2",2,0.791737706551294,0.449870632772377
"3",3,0.779317247946209,0.465163789241583
"4",4,0.766522105727394,0.485531217395824
"5",5,0.752802878301678,0.510266068211683
"6",6,0.738429170305113,0.535398481661252
"7",7,0.722614119286795,0.561474991710174
"8",8,0.707900571051005,0.581563654469018
"9",9,0.701878954785755,0.583742183352833
"10",10,0.702121272920819,0.575380463988657
"11",11,0.708795524789777,0.554249283073896
"12",12,0.717609731942809,0.525835618943142
"13",-12,0.575470907790514,0.694810450370665
"14",-11,0.585950604205642,0.692004658958575
"15",-10,0.592310407063539,0.691886758926377
"16",-9,0.594877844312106,0.694644311364594
"17",-8,0.597215114613232,0.698464448896754
"18",-7,0.591170165087779,0.70776304829056
"19",-6,0.582315722263178,0.7190721571163
"20",-5,0.570746375733875,0.732022819120839
"21",-4,0.55429228425914,0.746982148606093
"22",-3,0.538250549634591,0.761881668338872
"23",-2,0.533285846968245,0.7745941655342
"24",-1,0.549311833447941,0.784040627152972
