"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0475867215652386,0.00314189319208633,7.86952032255464e-06,0.156563120884412,0.507346706326599,-33021.4154506225
"Std.",9.89727212692349e-05,9.65666812364106e-05,7.7843108584362e-06,0.0101618358364052,0.00132431681657834,1.68559635699828
"Acceptance ratio",0.22256,0.17304,0.17146,0.17056,0.24448,0.66394
"0%",0.0472226543210467,0.0027636165338139,5.91421323345458e-10,0.120054305935251,0.501970462962065,-33033.0925099547
"2.5%",0.0473952249959448,0.00295124725207459,2.22690382661979e-07,0.137393748580643,0.504740459719995,-33025.6300144622
"5%",0.0474241246635503,0.0029822296199978,4.54159927883405e-07,0.140391291154924,0.505185705043772,-33024.6403621719
"7.5%",0.04744409443475,0.00300232953163337,6.28222989678255e-07,0.142098884542763,0.505461789948393,-33024.0570803293
"10%",0.0474598242346661,0.00301814799612353,8.79368387081043e-07,0.14363514613389,0.505663402968813,-33023.6320775463
"12.5%",0.0474728005403947,0.00303193579067887,1.10204298556453e-06,0.144853966784575,0.505813025031037,-33023.3215570602
"15%",0.0474835465401098,0.0030419823148569,1.31957205125319e-06,0.146072465802185,0.505960179257825,-33023.0625172991
"17.5%",0.0474933184419658,0.00304988641590202,1.54636963536901e-06,0.147045074476175,0.506105564027282,-33022.8509478653
"20%",0.0475030131449049,0.00305999266506557,1.78851431696831e-06,0.148120033331357,0.506227977554916,-33022.6542300521
"22.5%",0.0475127122351278,0.00306832644351922,2.05667177605697e-06,0.148763748041763,0.506332285544944,-33022.4727916194
"25%",0.047521081519329,0.003076534823748,2.25225409022699e-06,0.149586920123491,0.506451905665819,-33022.3137318458
"27.5%",0.0475277542669759,0.00308466833600135,2.55014856109665e-06,0.150357727153612,0.506554222671016,-33022.1538089603
"30%",0.0475343435402338,0.00309151323588789,2.81591213117092e-06,0.151066127760725,0.506653722696466,-33022.0163840675
"32.5%",0.0475403363500088,0.00309738353480189,3.06383993497138e-06,0.151781887089996,0.506753460622808,-33021.8859556078
"35%",0.0475475742221566,0.00310389492159536,3.40100292115446e-06,0.152466173431142,0.506845091603029,-33021.7556582392
"37.5%",0.0475542296456723,0.00311137770226412,3.74406297825678e-06,0.153214112212827,0.50693804599679,-33021.6357148105
"40%",0.0475616595824807,0.0031177903621804,4.0572410412409e-06,0.153914976200225,0.507032425438497,-33021.5279795276
"42.5%",0.0475682647107463,0.00312376755455286,4.4005683469702e-06,0.154414821651076,0.507112269947913,-33021.4208645517
"45%",0.0475744167652068,0.00312975607593456,4.78007397769496e-06,0.155138958250278,0.507195913048731,-33021.3131924667
"47.5%",0.0475800028629031,0.00313640462888372,5.17263365562191e-06,0.155819569681569,0.507274428668933,-33021.2061855512
"50%",0.0475864203942045,0.00314258439762881,5.61011459498139e-06,0.156352802806144,0.507358463934386,-33021.1008259656
"52.5%",0.0475918205240154,0.00314852515334691,6.00262563673837e-06,0.156972801631499,0.507431386489837,-33021.0042903026
"55%",0.047598759307638,0.00315554758359645,6.41383737295358e-06,0.15755269500537,0.507521796381008,-33020.9059777738
"57.5%",0.0476054937144099,0.00316056740462189,6.87488700826413e-06,0.158220170804576,0.507624366836078,-33020.8101602607
"60%",0.0476118196267522,0.00316596875699545,7.30175653064418e-06,0.158810828065901,0.507700483662832,-33020.71708007
"62.5%",0.0476182834509548,0.00317286423774688,7.73803342370886e-06,0.159594506301487,0.507779685471687,-33020.6285897908
"65%",0.0476252369478454,0.00317926668220091,8.24732746688869e-06,0.160273812103962,0.507862239936519,-33020.5403429459
"67.5%",0.0476321468514532,0.00318558311103915,8.84252581964613e-06,0.161017579262128,0.507948778617425,-33020.4514595873
"70%",0.0476386111740199,0.00319129087454359,9.54261901975721e-06,0.161772180820109,0.508027081252346,-33020.3623341565
"72.5%",0.0476463111865843,0.00319868880535818,1.02336921231727e-05,0.162585653005839,0.508120224141574,-33020.2785481168
"75%",0.0476526153389687,0.00320600486049267,1.09388031622683e-05,0.16339050041624,0.508221875347038,-33020.1860545968
"77.5%",0.0476613423776271,0.00321521582824075,1.17511977610226e-05,0.164219898246375,0.50834028169342,-33020.0903242399
"80%",0.0476698875604051,0.00322416936037565,1.26251848957998e-05,0.165052716210529,0.508445273663956,-33019.9968646919
"82.5%",0.0476794762638476,0.00323207046084979,1.36309016704502e-05,0.165822493289252,0.508578122320351,-33019.8970280932
"85%",0.0476888752453784,0.0032417189672355,1.4928177153404e-05,0.166939852783223,0.508703558405456,-33019.7898157505
"87.5%",0.0477000486708001,0.00325312092336705,1.61971188163416e-05,0.168253771693155,0.508859399654421,-33019.6820724814
"90%",0.0477135865223699,0.0032664489851177,1.79497504556337e-05,0.169655442036252,0.509036299167292,-33019.5635182344
"92.5%",0.0477286043805287,0.00328390448800344,2.01597835167598e-05,0.17132880422511,0.509247237705492,-33019.4348593953
"95%",0.0477492301790611,0.00330025086936014,2.31841379788606e-05,0.173529294268753,0.509509905365031,-33019.2797967244
"97.5%",0.0477825750494423,0.00332737583272696,2.84101586163925e-05,0.177031203699466,0.509887785911599,-33019.0691221398
"100%",0.0479226071236245,0.00350417514527734,7.9365743699815e-05,0.19515273197148,0.512274063968929,-33018.5658259828
