"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0625591841012459,0.0185124269826774,0.000112859562699565,0.170080309131418,0.426511159395374,-5439.74399859363
"Std.",0.000317387740906407,0.000463865508056609,0.000110900974011395,0.0162681683613426,0.00281389123911999,1.71621630988484
"Acceptance ratio",0.19184,0.16366,0.1543,0.18646,0.26428,0.65734
"0%",0.0614403247909236,0.0167200013120018,8.86497455425896e-08,0.113701901766103,0.415623986109423,-5452.06176197899
"2.5%",0.0619383910284804,0.0176466721161126,3.32257740329412e-06,0.139983169278621,0.421038154149968,-5443.93265328703
"5%",0.0620385963243066,0.0177625117545507,5.89288780807402e-06,0.144503619534562,0.421957833877734,-5442.99060125663
"7.5%",0.0621054108204043,0.0178574867260029,9.3298046214792e-06,0.147320483916977,0.422498935674205,-5442.45017049938
"10%",0.0621555000310556,0.0179205343552825,1.2751289884568e-05,0.149509945660075,0.422938442940568,-5442.02651858222
"12.5%",0.0621959586744543,0.0179744413624228,1.56087951759748e-05,0.151732328239698,0.423311740365848,-5441.71325134977
"15%",0.0622303028961112,0.018025766925642,1.88249060486521e-05,0.153274883204483,0.423637862838851,-5441.44409287388
"17.5%",0.0622617224825036,0.0180678923449072,2.20379517057698e-05,0.154808537907661,0.423926738694318,-5441.21926012932
"20%",0.062292716733362,0.0180987709339825,2.5204607360399e-05,0.155986333742417,0.424189270258119,-5441.01771951648
"22.5%",0.0623215987408513,0.0181376190048999,2.9052999821166e-05,0.157123378765667,0.424394159624889,-5440.83477568836
"25%",0.0623462761342544,0.0181827722107513,3.25616875735808e-05,0.158545311166786,0.424613388636695,-5440.6608294108
"27.5%",0.0623694834305907,0.0182228834366916,3.66964930095949e-05,0.159755235539105,0.424807298055177,-5440.50735864658
"30%",0.0623907864782295,0.0182617344496307,4.12790449650592e-05,0.161114659175122,0.42502003275266,-5440.36242286931
"32.5%",0.0624124738724152,0.0182900314347391,4.51711129729955e-05,0.162367197103399,0.425216770502639,-5440.22469958908
"35%",0.0624334811536644,0.0183207219103329,4.96692130472098e-05,0.163360439974541,0.425400722027623,-5440.09890621486
"37.5%",0.0624590337817312,0.018352667693097,5.49202776016781e-05,0.164340446941623,0.425579419690991,-5439.97833214422
"40%",0.0624772975375855,0.0183844437973985,5.95905599912138e-05,0.165469882260688,0.425760787478208,-5439.85782677063
"42.5%",0.0624946778490189,0.0184143741385856,6.37422554543058e-05,0.166547822100525,0.425938275242131,-5439.74616916831
"45%",0.0625163276105362,0.0184422622883421,6.92216092981445e-05,0.167469304056516,0.426121206753785,-5439.64702509039
"47.5%",0.0625356660026515,0.0184791794606208,7.46528824087173e-05,0.16840018121403,0.426299535907369,-5439.53173822526
"50%",0.0625560472061643,0.0185072525867433,8.01099727266532e-05,0.169334779334585,0.426489934229547,-5439.42864691678
"52.5%",0.062574492574669,0.0185402588594915,8.58185755125687e-05,0.170416712861505,0.426667281835963,-5439.32052427856
"55%",0.062595137198044,0.0185729165132407,9.10271664941758e-05,0.171485470682869,0.426825647528913,-5439.22809298277
"57.5%",0.0626159256569074,0.0186001269092803,9.82711625330051e-05,0.172569006886853,0.427012015386168,-5439.13086080459
"60%",0.0626374858567812,0.0186319432312549,0.000104712911926032,0.173721189287783,0.427196332345393,-5439.03394200073
"62.5%",0.0626603656298112,0.0186617226374961,0.000111697347899241,0.174713355142258,0.427375161603634,-5438.94702805943
"65%",0.0626845436492186,0.0186937167729716,0.000119242628868778,0.176035224563992,0.427594795941319,-5438.85463857228
"67.5%",0.062706479132435,0.0187241053142607,0.000128043159435755,0.177044273455033,0.427767188981946,-5438.76253785825
"70%",0.062729776586545,0.0187544790104467,0.00013736964240593,0.178162956944998,0.427978183807201,-5438.67112657858
"72.5%",0.0627543836154774,0.0187917191152696,0.000147045034640656,0.179559537139309,0.428192213420748,-5438.57825337585
"75%",0.0627778925993751,0.0188274966321953,0.000156195647877583,0.181009259849226,0.42839439921034,-5438.48789669571
"77.5%",0.0628027106005837,0.0188661016960756,0.000166056800867959,0.18232328414705,0.428619074278728,-5438.38866247389
"80%",0.0628276536432923,0.0189058182664474,0.000179419539075592,0.183877799977077,0.428827917380119,-5438.29670433275
"82.5%",0.0628602821051839,0.0189395647555208,0.000196180939205569,0.185371383566076,0.429134320216195,-5438.18950361974
"85%",0.0628909381159986,0.0189889598379158,0.000210294774651859,0.18699882856268,0.429444703195189,-5438.08958306
"87.5%",0.0629252139871319,0.0190407302892051,0.000231088462344157,0.188684496836868,0.429781931366772,-5437.97914023747
"90%",0.062962379930462,0.0191006014509941,0.000258794503411966,0.191373015154663,0.430131873259757,-5437.85339183195
"92.5%",0.0630147380136555,0.0191773996870015,0.000293706001352267,0.194132647885139,0.430604668172721,-5437.72169251679
"95%",0.0630768489435199,0.0192923833900173,0.000339921992538731,0.197682926748417,0.431190084236643,-5437.55899785561
"97.5%",0.0631771040778611,0.01945963906751,0.000408613683417587,0.203765327846983,0.432091298703322,-5437.37252421021
"100%",0.0638495430510532,0.0204405039434716,0.00106884425023941,0.231794259886807,0.438701591061675,-5436.83461161711
