pos	3pG>A
1	0.0190906771733893
2	0.028051434223541
3	0.0149839398655585
4	0.0170190446908177
5	0.0154927668144935
6	0.0209364587145361
7	0.0227326588278188
8	0.0190925081544478
9	0.019891051688344
10	0.0211306999657145
11	0.019692031796941
12	0.0194479623878836
13	0.0191574311138166
14	0.0203522991876855
15	0.0203050186203228
16	0.01949977262392
17	0.0205978855267955
18	0.0207128127452233
19	0.01886146640245
20	0.0199761687811032
21	0.0196822822601452
22	0.0212925986282481
23	0.0222592612506049
24	0.0229572268692698
25	0.0208819146138336
