"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0380713595346341,0.0198072827211068,0.00372328257659528,0.0817440216201912,0.531930821327246,-10654.2820455191
"Std.",0.000165851661203779,0.00169302644519248,0.00153868092244149,0.0255964044273052,0.00290176155240662,1.46753263288315
"Acceptance ratio",0.19438,0.20982,0.19838,0.1653,0.26422,0.68396
"0%",0.0374442194177624,0.0160838033724353,8.09262467236583e-07,0.0289344905792896,0.52048194983792,-10665.8940852237
"2.5%",0.037751263281983,0.0173437757861635,0.000368471325256605,0.0401705817710688,0.526228166738221,-10657.9611962547
"5%",0.0377970112246302,0.0175693466637582,0.000727299661077378,0.0438089969910999,0.5271115922434,-10657.0988821622
"7.5%",0.0378285331044178,0.0177439386703607,0.00107666155404855,0.0467461226777482,0.52775364805768,-10656.6044430598
"10%",0.037853297926957,0.0178722435658718,0.00141925785835539,0.049789274141901,0.528182867995483,-10656.2406339248
"12.5%",0.0378774244241443,0.0179886960963608,0.00170644867224166,0.052139484028907,0.528535889732426,-10655.9672162212
"15%",0.0378977682952757,0.0180983838484773,0.00198091457584503,0.0542370241387167,0.528895614004877,-10655.7326687251
"17.5%",0.0379145266009251,0.0182138612808667,0.00223284876221317,0.0561802625039182,0.529197974162921,-10655.5362931295
"20%",0.0379305968628245,0.0183086581036615,0.0024182453625004,0.0583418866204776,0.529503373770801,-10655.3530688329
"22.5%",0.0379439208071847,0.0184012739308144,0.00259696162848668,0.0603138045919555,0.529740786181672,-10655.1748867541
"25%",0.0379579454074297,0.0185146092896368,0.00276021768928599,0.062473322837998,0.529979492318369,-10655.0263881481
"27.5%",0.0379715811466463,0.0186143928962378,0.00292196552928891,0.0638785759880342,0.530198540103983,-10654.8917951894
"30%",0.0379832447572843,0.0187014380935748,0.00306691642114472,0.0660108979968614,0.53041649013934,-10654.763655367
"32.5%",0.0379945762392738,0.0188066277049156,0.00319347986662304,0.0681260447329208,0.530604222297032,-10654.648988255
"35%",0.0380050657316536,0.018910929613436,0.00333107628418555,0.0698126415072261,0.530801812798618,-10654.5430616114
"37.5%",0.0380164830892434,0.0190010011496643,0.00342481550066461,0.0717898528092826,0.531000340220922,-10654.4400608608
"40%",0.0380263728534009,0.0190960351338974,0.00351163063638527,0.0734208303780717,0.531189231239171,-10654.3345191246
"42.5%",0.0380378023753908,0.0192111435891586,0.00361258799561789,0.075008485223223,0.531365584696726,-10654.2348259598
"45%",0.0380480128539797,0.0193085811201421,0.00371553313822604,0.0763298710316183,0.531552593049041,-10654.1431425875
"47.5%",0.0380612484281507,0.0193959240964128,0.003808681064987,0.07791356462876,0.531750906254556,-10654.0569419037
"50%",0.0380720836408914,0.0194940014654532,0.0038937500051716,0.0796721060552552,0.531920067642808,-10653.9722453964
"52.5%",0.0380827981299376,0.0195978435935985,0.00399179693575166,0.081566633790885,0.532109861547615,-10653.8905852268
"55%",0.0380942470681772,0.019704868185214,0.00408971761514143,0.0831972071423061,0.532276305525562,-10653.8094098246
"57.5%",0.0381044531381209,0.0198068815842329,0.00418364054299645,0.0848357660123317,0.532483934026403,-10653.7309272612
"60%",0.038115606754056,0.0199217258598845,0.00428964239698371,0.0865711068777358,0.532677495442438,-10653.6475806195
"62.5%",0.0381260025810378,0.020044961118855,0.00436949179307702,0.0883800104914018,0.532867873548339,-10653.572356953
"65%",0.0381372119856103,0.0201760499805735,0.00446245068304044,0.0901099825794523,0.533053051204425,-10653.4963081504
"67.5%",0.038148957472335,0.0203180922454154,0.00454489169337177,0.0920493919287401,0.533240373508425,-10653.4216573361
"70%",0.0381594738879619,0.0204924542039744,0.0046408368999858,0.0940837701997417,0.533471345049052,-10653.3498965888
"72.5%",0.0381714719645398,0.0206712665001254,0.00474758711483519,0.0961140111593267,0.533683297159485,-10653.2756790138
"75%",0.0381834362204407,0.0208519839812206,0.00486030281144629,0.0979443224954148,0.533903746069508,-10653.2065007293
"77.5%",0.0381970608667944,0.0210335899825539,0.00496397639901096,0.100095501813307,0.534154248122223,-10653.133504885
"80%",0.0382117596963691,0.0212343417044068,0.00506902123164668,0.102988378211828,0.534407695081574,-10653.0549557919
"82.5%",0.0382265781974216,0.0214831788082701,0.00517113820474249,0.105668210220357,0.534682550177904,-10652.9725113646
"85%",0.0382439985446138,0.0217701493776128,0.00528609382461213,0.108372412361026,0.535008305951069,-10652.8931713757
"87.5%",0.0382634247290939,0.0220336690232029,0.00542671008167783,0.11151651535398,0.535318558524934,-10652.8128843863
"90%",0.0382814488637881,0.0223293914235742,0.00556605463181963,0.115454182050044,0.535719395305702,-10652.7203316047
"92.5%",0.0383102656784199,0.022724020844371,0.00574117113922812,0.120461002933045,0.536169047478071,-10652.6201195505
"95%",0.0383460184954732,0.0231683418557724,0.00594700335460913,0.128068269082633,0.536699540466018,-10652.5157652413
"97.5%",0.038397903888897,0.0236820900707645,0.00628527606053701,0.138169153536102,0.537629345344434,-10652.3656080381
"100%",0.0386989825880654,0.0250275192716037,0.00840550916189372,0.209309102031532,0.541739110438529,-10652.0197024322
