"","Position","C.T","G.A"
"1",1,0.0278582097961489,0.040834197540508
"2",2,0.0336300943843412,0.0422847112994197
"3",3,0.0369730155722391,0.0449329389999743
"4",4,0.0402997027861932,0.0466507244673861
"5",5,0.0442768704762884,0.0469426311303332
"6",6,0.0476521542424046,0.0471548441838197
"7",7,0.0496187195131628,0.0481999443137911
"8",8,0.0509795473857554,0.0493820365126714
"9",9,0.0525776730262775,0.0499424109312394
"10",10,0.0533191648001713,0.0510252321650693
"11",11,0.0528423004465441,0.0530366524765095
"12",12,0.0521292187553569,0.0550430928525925
"13",-12,0.0522294804585061,0.0549449534358614
"14",-11,0.052413038854644,0.0534588161362817
"15",-10,0.0526868426335529,0.0516501601591778
"16",-9,0.0525239072688021,0.0499956524677907
"17",-8,0.0516908587983906,0.0486780818696952
"18",-7,0.0500543115519642,0.0477692782116979
"19",-6,0.0478014824722899,0.0470075859845889
"20",-5,0.045566572358849,0.0456763213123979
"21",-4,0.0431589483995871,0.0438560714262548
"22",-3,0.0400156504375354,0.0419680148616736
"23",-2,0.0364576516101792,0.0395345738105691
"24",-1,0.0333490282434773,0.0355125894402713
