pos	3pG>A
1	0.00978324866841017
2	0.0133230639344141
3	0.00966359929468812
4	0.0110445724681625
5	0.00949084587555402
6	0.0128932009398924
7	0.0134071238974652
8	0.011424957551677
9	0.0125948816855517
10	0.0127513276676649
11	0.013916726276054
12	0.0151096478334999
13	0.0149202409962774
14	0.0140236699255695
15	0.0140331732867743
16	0.0152109477533806
17	0.0144220134782416
18	0.0175345767744022
19	0.0140864293308048
20	0.0152174378978503
21	0.0163853649567935
22	0.0161492844392
23	0.0153031533117317
24	0.0153778929373615
25	0.0179808666916594
