pos	5pC>T
1	0.0269362013481051
2	0.0396783271408971
3	0.0226064301159122
4	0.0241770380033709
5	0.0221106242820401
6	0.0271805620098062
7	0.0278560310169313
8	0.024149819110449
9	0.0247853586076103
10	0.0248897894362148
11	0.0233289574444809
12	0.0233344699518012
13	0.0246705354335211
14	0.0238268510282742
15	0.0230688669365111
16	0.0232592144897303
17	0.0217882695180439
18	0.022121833546329
19	0.0229891619803412
20	0.0226611449277949
21	0.0240282893190189
22	0.0247322334904989
23	0.0266147384780477
24	0.0332431767887878
25	0.0314643071333583
