pos	3pG>A
1	0.028104123473854
2	0.0387484322397518
3	0.0243528871190075
4	0.0233117424485346
5	0.0236279986855077
6	0.0299526191975084
7	0.0322118587608261
8	0.0295457381754649
9	0.028557753669432
10	0.0280085680903544
11	0.0262613981762918
12	0.0303286384976526
13	0.0294357111542557
14	0.0282351448240855
15	0.0288324998456504
16	0.0282089694960635
17	0.0330713712910986
18	0.026774595267746
19	0.0263124199743918
20	0.0265181233328103
21	0.0253267442616555
22	0.0269622140125737
23	0.0305309165702532
24	0.0295535802145177
25	0.0300270968555044
