pos	5pC>T
1	0.0311738233639602
2	0.0454053688552302
3	0.0284668927360343
4	0.0261020698372571
5	0.0241940844134264
6	0.0333188662237505
7	0.0347719437814903
8	0.0297860568056068
9	0.0323249067550767
10	0.031120867768595
11	0.0277445229258949
12	0.0315223437789727
13	0.0298826040554963
14	0.0282907783837382
15	0.0298762138181367
16	0.027435807245867
17	0.033628146564292
18	0.0279080444692224
19	0.0257175881333076
20	0.0271735781625485
21	0.0259274805463175
22	0.0277400142422477
23	0.030912488518671
24	0.0309405527956523
25	0.0306292927417858
