pos	5pC>T
1	0.00535987748851455
2	0.0315500685871056
3	0.00588235294117647
4	0.0131578947368421
5	0.0111801242236025
6	0.00968188105117566
7	0.0158924205378973
8	0.00966702470461869
9	0.0175438596491228
10	0.0146666666666667
11	0.0087527352297593
12	0.0136268343815514
13	0.0167064439140811
14	0.0126002290950745
15	0.0135593220338983
16	0.022883295194508
17	0.0120192307692308
18	0.0186263096623981
19	0.0167037861915367
20	0.0126436781609195
21	0.00867410161090459
22	0.0128504672897196
23	0.0161104718066743
24	0.0121359223300971
25	0.0155555555555556
