Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R1	Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1853714.0	0.0	33-150	49.0	80.53401382333693	123.9590443833299	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R2	Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1853714.0	0.0	33-150	49.0	82.23156087590385	123.81387527957388	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R1	Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2055115.0	0.0	33-150	45.0	90.46234767998263	112.22686856939879	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R2	Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2055115.0	0.0	33-150	45.0	91.72938214841079	112.18160540894306	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R1	Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1275643.0	0.0	33-150	48.0	87.7734259594195	114.16683743022146	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R2	Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1275643.0	0.0	33-150	48.0	89.24001865587114	114.16494818691436	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R1	Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4403269.0	0.0	33-150	66.0	82.87282558246504	137.68165583342739	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R2	Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4403269.0	0.0	33-150	67.0	86.25782451716354	137.2880366836548	pass	pass	pass	pass	warn	fail	pass	warn	pass	pass	pass
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R1	Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2573199.0	0.0	33-150	44.0	91.49358840242716	112.04059305168391	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R2	Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2573199.0	0.0	33-150	44.0	91.85475271951242	112.06973304435452	pass	pass	pass	pass	pass	fail	pass	warn	pass	pass	pass
