pos	3pG>A
1	0.00901100227286441
2	0.00931897624891865
3	0.00670448387580275
4	0.00838069297855066
5	0.00928587836473872
6	0.012183455261677
7	0.0127560625978504
8	0.0138315737401877
9	0.0123923463621839
10	0.0111453514843972
11	0.0111367376290864
12	0.0123964271402903
13	0.011249610065509
14	0.0122065053493215
15	0.011778776222646
16	0.0124972162909205
17	0.0123496681551754
18	0.0121416810361593
19	0.011446308419121
20	0.012231896923097
21	0.0129464429486973
22	0.0121041732200902
23	0.0123470559291455
24	0.013438931148311
25	0.0127299734195028
