pos	5pC>T
1	0.00387995916743084
2	0.0115756565555701
3	0.00704918719624602
4	0.00753450882919833
5	0.00896245400183993
6	0.0124182706294884
7	0.0144874215582829
8	0.0142863610200294
9	0.0137942790042866
10	0.013724182932365
11	0.0110180261323397
12	0.0107343372149822
13	0.0120342168764384
14	0.0115743221519666
15	0.0121264697805627
16	0.0125865005349896
17	0.0138213995348749
18	0.0132237787470011
19	0.0120390261367705
20	0.0124831071343936
21	0.0127242586583204
22	0.0127160904255319
23	0.0131166128730923
24	0.0128378989241479
25	0.0138136739196542
