"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0341284571932768,0.00714650581543134,1.5060009644517e-05,0.158854752875536,0.619928411101517,-21760.4266957732
"Std.",0.000126000854818787,0.000148324079600827,1.51937095025106e-05,0.00967156899964972,0.0027687125427962,1.72165370798831
"Acceptance ratio",0.26078,0.11856,0.16556,0.25872,0.23268,0.68932
"0%",0.0336361054019717,0.00657386230645666,2.98911881473254e-09,0.124663195036777,0.610385864926414,-21773.8437391085
"2.5%",0.0338826640772509,0.00685658762467511,3.42505956715748e-07,0.139938200367196,0.614415334620203,-21764.5797741872
"5%",0.0339237717062202,0.0069047246929469,7.85843756475877e-07,0.142970532515473,0.615310029612014,-21763.7001543036
"7.5%",0.0339503332598265,0.00693815588959758,1.11025852173901e-06,0.145092403312109,0.615895477920337,-21763.1667698641
"10%",0.033970730342601,0.00696144469993132,1.46208879832615e-06,0.146462410695581,0.616367264479408,-21762.7674838135
"12.5%",0.0339848078278205,0.00698007424764881,1.85616332189623e-06,0.147706933930306,0.616702810661969,-21762.4116371919
"15%",0.033997036933909,0.00699595759376967,2.28737682190007e-06,0.148704775310725,0.616999206735493,-21762.1466619641
"17.5%",0.0340099430708458,0.00701116467476642,2.75244661736286e-06,0.149680898779327,0.617287570580131,-21761.8973084268
"20%",0.0340220713374926,0.00702280782649712,3.31333803026748e-06,0.150635672373412,0.617548781861843,-21761.701895933
"22.5%",0.0340331283239809,0.00703593016058327,3.77785121274576e-06,0.151488283709343,0.617803708141039,-21761.5201841762
"25%",0.0340432355086703,0.00704597418987638,4.27106553756101e-06,0.152295157433856,0.618059618314587,-21761.3527491175
"27.5%",0.0340510429721564,0.00705617936503402,4.75613030900274e-06,0.153088608866185,0.618307828850784,-21761.1938511233
"30%",0.0340598083520325,0.00706602117061484,5.27316432298307e-06,0.15376694402577,0.618495845330124,-21761.0540133078
"32.5%",0.034067817247326,0.00707471481297975,5.85121021157983e-06,0.154521333627179,0.618697054526274,-21760.922843512
"35%",0.0340772401976816,0.00708486602589938,6.5353437222176e-06,0.155051402034122,0.618891861137778,-21760.7954632384
"37.5%",0.0340851654244987,0.00709403316564341,7.06172070461504e-06,0.155751412940238,0.619058099590839,-21760.6714079419
"40%",0.0340930071648919,0.0071037643098841,7.55779695214416e-06,0.156387550788484,0.619261606816759,-21760.5441910241
"42.5%",0.0341007385677855,0.00711292794905573,8.15731834542142e-06,0.157024681977628,0.619430941681943,-21760.4343159
"45%",0.0341095333557091,0.00712315744908951,8.82104760126436e-06,0.157578918129475,0.61963465562403,-21760.3179183194
"47.5%",0.0341183232777818,0.00713277428736085,9.49662049969023e-06,0.158112782430444,0.619801654587851,-21760.2087868372
"50%",0.0341265577207128,0.00714120964747233,1.02559062618074e-05,0.158782625759803,0.619986787820008,-21760.0978036402
"52.5%",0.0341345561860562,0.00715142454365941,1.11407783541455e-05,0.159362120503566,0.620165738400426,-21760.0014508933
"55%",0.034141881942554,0.00716073872207546,1.19607470954548e-05,0.160049908434605,0.62034185621475,-21759.9007894765
"57.5%",0.0341510011072244,0.00717035826332845,1.28479177881156e-05,0.160699452117861,0.620503830828836,-21759.8040580879
"60%",0.0341596792280018,0.00718231178390594,1.3823785623945e-05,0.161283400744323,0.620674688768387,-21759.709267759
"62.5%",0.0341685507246065,0.00719329682809535,1.4692154574025e-05,0.161891023481645,0.6208454982779,-21759.617769288
"65%",0.0341762534747654,0.00720155433174033,1.5739844669136e-05,0.162588643560308,0.621035356599803,-21759.523525174
"67.5%",0.034185436184262,0.00721078201925795,1.69707898421458e-05,0.163197371175776,0.621206524381239,-21759.4317357125
"70%",0.0341952444964284,0.00722151273595738,1.81614456884596e-05,0.16380851065416,0.621389443857784,-21759.3409053068
"72.5%",0.0342046636437596,0.00723298075237809,1.95221388928147e-05,0.164503734924719,0.621585820171592,-21759.2530111376
"75%",0.0342145956790869,0.00724639058349494,2.10879617174742e-05,0.165362747072516,0.621767885223323,-21759.1565114841
"77.5%",0.034224430258925,0.00725867623412678,2.26832842099422e-05,0.1661246983702,0.621980947163534,-21759.0666118317
"80%",0.0342359846149058,0.00727077108680616,2.43155135470227e-05,0.166974763846915,0.622225149727895,-21758.9683655902
"82.5%",0.0342468653892515,0.00728460138125834,2.62543697508693e-05,0.167868632717463,0.622490038651234,-21758.8667469124
"85%",0.0342607036488626,0.00730107232626661,2.87263816596637e-05,0.168808752649625,0.622772460913662,-21758.7588298443
"87.5%",0.0342766013912548,0.00732030197075377,3.15616897269579e-05,0.169903721602543,0.623117069702903,-21758.6432929961
"90%",0.0342934446114786,0.00733753940380894,3.49559173230615e-05,0.171057075521011,0.623423576388898,-21758.5243647938
"92.5%",0.0343131336428122,0.00736584349451411,3.91265828684289e-05,0.172598669681955,0.623912384196517,-21758.3982574021
"95%",0.0343410249527822,0.00739621830475198,4.50607052626126e-05,0.174848052736577,0.624461590404202,-21758.2514409478
"97.5%",0.0343803693032566,0.00744923824816004,5.5794687237954e-05,0.178210539625465,0.625248021735613,-21758.0483238139
"100%",0.0345802774161349,0.00771451594020241,0.000169496741826555,0.199536242793814,0.630920087721895,-21757.4842575601
