pos	3pG>A
1	0.0234196464812148
2	0.0311808079175072
3	0.0198979521287628
4	0.0201206241731981
5	0.0195164176498829
6	0.02330452081086
7	0.0239494563620335
8	0.0221341032882792
9	0.0215695527857202
10	0.0224343199201862
11	0.0221600327501393
12	0.0220986569086412
13	0.0241229897508541
14	0.0215104379860827
15	0.0221203842425311
16	0.0219305685127074
17	0.0235874388761695
18	0.0219870351317711
19	0.0209950489907558
20	0.0220687444060008
21	0.0236306040115916
22	0.0226904036024949
23	0.0246504934210526
24	0.0267396460499909
25	0.0298837524011961
